Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Maximum Non Negative Product in a Matrix,maximum-non-negative-product-in-a-matrix,1716,"You are given a m x n matrix grid. Initially, you are located at the top-left corner (0, 0), and in each step, you can only move right or down in the matrix. Among all possible paths starting from the top-left corner (0, 0) and ending in the bottom-right corner (m - 1, n - 1), find the path with the maximum non-negative product. The product of a path is the product of all integers in the grid cells visited along the path. Return the maximum non-negative product modulo 109 + 7. If the maximum product is negative, return -1. Notice that the modulo is performed after getting the maximum product. ","Array,Dynamic Programming,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUz",Medium,33.0,49057,16210,,530,23,Use Dynamic programming. Keep the highest value and lowest value you can achieve up to a point.,,
Minimum Cost to Connect Two Groups of Points,minimum-cost-to-connect-two-groups-of-points,1717,"You are given two groups of points where the first group has size1 points, the second group has size2 points, and size1 >= size2. The cost of the connection between any two points are given in an size1 x size2 matrix where cost[i][j] is the cost of connecting point i of the first group and point j of the second group. The groups are connected if each point in both groups is connected to one or more points in the opposite group. In other words, each point in the first group must be connected to at least one point in the second group, and each point in the second group must be connected to at least one point in the first group. Return the minimum cost it takes to connect the two groups. ","Array,Dynamic Programming,Bit Manipulation,Matrix,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDc4",Hard,45.9,13535,6208,,322,12,"Each point on the left would either be connected to exactly point already connected to some left node, or a subset of the nodes on the right which are not connected to any node Use dynamic programming with bitmasking, where the state will be (number of points assigned in first group, bitmask of points assigned in second group).",,
The Most Frequently Ordered Products for Each Customer,the-most-frequently-ordered-products-for-each-customer,1735,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,84.8,21547,18280,,153,12,,1688,The Most Recent Orders for Each Product
Build Binary Expression Tree From Infix Expression,build-binary-expression-tree-from-infix-expression,1736,,"String,Stack,Tree,Binary Tree","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDU3",Hard,60.2,11342,6829,,150,28,Convert infix expression to postfix expression. Build an expression tree from the postfix expression.,"785,1750","Basic Calculator III,Check If Two Expression Trees are Equivalent"
Crawler Log Folder,crawler-log-folder,1720,"The Leetcode file system keeps a log each time some user performs a change folder operation. The operations are described below: You are given a list of strings logs where logs[i] is the operation performed by the user at the ith step. The file system starts in the main folder, then the operations in logs are performed. Return the minimum number of operations needed to go back to the main folder after the change folder operations. ","Array,String,Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Easy,64.3,62174,39980,,498,37,Simulate the process but don’t move the pointer beyond the main folder. Simulate the process but don’t move the pointer beyond the main folder.,"682,874","Baseball Game,Backspace String Compare"
Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,1721,"You are the operator of a Centennial Wheel that has four gondolas, and each gondola has room for up to four people. You have the ability to rotate the gondolas counterclockwise, which costs you runningCost dollars. You are given an array customers of length n where customers[i] is the number of new customers arriving just before the ith rotation (0-indexed). This means you must rotate the wheel i times before the customers[i] customers arrive. You cannot make customers wait if there is room in the gondola. Each customer pays boardingCost dollars when they board on the gondola closest to the ground and will exit once that gondola reaches the ground again. You can stop the wheel at any time, including before serving all customers. If you decide to stop serving customers, all subsequent rotations are free in order to get all the customers down safely. Note that if there are currently more than four customers waiting at the wheel, only four will board the gondola, and the rest will wait for the next rotation. Return the minimum number of rotations you need to perform to maximize your profit. If there is no scenario where the profit is positive, return -1. ","Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,43.9,21987,9658,,67,207,Think simulation Note that the number of turns will never be more than 50 / 4 * n,,
Throne Inheritance,throne-inheritance,1722,"A kingdom consists of a king, his children, his grandchildren, and so on. Every once in a while, someone in the family dies or a child is born. The kingdom has a well-defined order of inheritance that consists of the king as the first member. Let's define the recursive function Successor(x, curOrder), which given a person x and the inheritance order so far, returns who should be the next person after x in the order of inheritance. For example, assume we have a kingdom that consists of the king, his children Alice and Bob (Alice is older than Bob), and finally Alice's son Jack. Using the above function, we can always obtain a unique order of inheritance. Implement the ThroneInheritance class: ","Hash Table,Tree,Depth-First Search,Design","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjI1",Medium,63.0,18146,11440,,179,231,"Create a tree structure of the family. Without deaths, the order of inheritance is simply a pre-order traversal of the tree. Mark the dead family members tree nodes and don't include them in the final order.",2104,Operations on Tree
Maximum Number of Achievable Transfer Requests,maximum-number-of-achievable-transfer-requests,1723,"We have n buildings numbered from 0 to n - 1. Each building has a number of employees. It's transfer season, and some employees want to change the building they reside in. You are given an array requests where requests[i] = [fromi, toi] represents an employee's request to transfer from building fromi to building toi. All buildings are full, so a list of requests is achievable only if for each building, the net change in employee transfers is zero. This means the number of employees leaving is equal to the number of employees moving in. For example if n = 3 and two employees are leaving building 0, one is leaving building 1, and one is leaving building 2, there should be two employees moving to building 0, one employee moving to building 1, and one employee moving to building 2. Return the maximum number of achievable requests. ","Array,Backtracking,Bit Manipulation,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDY2",Hard,50.7,15465,7841,,217,26,Think brute force When is a subset of requests okay?,,
Find Nearest Right Node in Binary Tree,find-nearest-right-node-in-binary-tree,1745,,"Tree,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,75.3,24029,18092,,258,9,"Use BFS, traverse the tree level by level and always push the left node first When you reach the target node, mark  a boolean variable true If you meet another node in the same level after marking the boolean true, return this node. If you did not meet new nodes in the same level and started traversing a new level, return Null",,
Design Parking System,design-parking-system,1708,"Design a parking system for a parking lot. The parking lot has three kinds of parking spaces: big, medium, and small, with a fixed number of slots for each size. Implement the ParkingSystem class: ","Design,Simulation,Counting","VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDU1,VG9waWNUYWdOb2RlOjYxMDYy",Easy,87.5,130404,114110,,633,275,Record number of parking slots still available for each car type.,,
Alert Using Same Key-Card Three or More Times in a One Hour Period,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,1709,"LeetCode company workers use key-cards to unlock office doors. Each time a worker uses their key-card, the security system saves the worker's name and the time when it was used. The system emits an alert if any worker uses the key-card three or more times in a one-hour period. You are given a list of strings keyName and keyTime where [keyName[i], keyTime[i]] corresponds to a person's name and the time when their key-card was used in a single day. Access times are given in the 24-hour time format ""HH:MM"", such as ""23:51"" and ""09:49"". Return a list of unique worker names who received an alert for frequent keycard use. Sort the names in ascending order alphabetically. Notice that ""10:00"" - ""11:00"" is considered to be within a one-hour period, while ""22:51"" - ""23:52"" is not considered to be within a one-hour period. ","Array,Hash Table,String,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,47.0,41087,19304,,170,271,"Group the times by the name of the card user, then sort each group",,
Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,1711,"You are given two arrays rowSum and colSum of non-negative integers where rowSum[i] is the sum of the elements in the ith row and colSum[j] is the sum of the elements of the jth column of a 2D matrix. In other words, you do not know the elements of the matrix, but you do know the sums of each row and column. Find any matrix of non-negative integers of size rowSum.length x colSum.length that satisfies the rowSum and colSum requirements. Return a 2D array representing any matrix that fulfills the requirements. It's guaranteed that at least one matrix that fulfills the requirements exists. ","Array,Greedy,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUz",Medium,78.3,31857,24953,,880,26,"Find the smallest rowSum or colSum, and let it be x. Place that number in the grid, and subtract x from rowSum and colSum. Continue until all the sums are satisfied.",1379,Reconstruct a 2-Row Binary Matrix
Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,1710,"You have k servers numbered from 0 to k-1 that are being used to handle multiple requests simultaneously. Each server has infinite computational capacity but cannot handle more than one request at a time. The requests are assigned to servers according to a specific algorithm: You are given a strictly increasing array arrival of positive integers, where arrival[i] represents the arrival time of the ith request, and another array load, where load[i] represents the load of the ith request (the time it takes to complete). Your goal is to find the busiest server(s). A server is considered busiest if it handled the most number of requests successfully among all the servers. Return a list containing the IDs (0-indexed) of the busiest server(s). You may return the IDs in any order. ","Array,Greedy,Heap (Priority Queue),Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcw",Hard,40.7,18253,7431,,311,13,"To speed up the next available server search, keep track of the available servers in a sorted structure such as an ordered set. To determine if a server is available, keep track of the end times for each task in a heap and add the server to the available set once the soonest task ending time is less than or equal to the next task to add.",,
Sellers With No Sales,sellers-with-no-sales,1749,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,54.5,23844,12988,,52,8,,1724,Customer Who Visited but Did Not Make Any Transactions
Special Array With X Elements Greater Than or Equal X,special-array-with-x-elements-greater-than-or-equal-x,1730,"You are given an array nums of non-negative integers. nums is considered special if there exists a number x such that there are exactly x numbers in nums that are greater than or equal to x. Notice that x does not have to be an element in nums. Return x if the array is special, otherwise, return -1. It can be proven that if nums is special, the value for x is unique. ","Array,Binary Search,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,60.5,59654,36114,,732,117,"Count the number of elements greater than or equal to x for each x in the range [0, nums.length]. If for any x, the condition satisfies, return that x. Otherwise, there is no answer.",,
Even Odd Tree,even-odd-tree,1731,"A binary tree is named Even-Odd if it meets the following conditions: Given the root of a binary tree, return true if the binary tree is Even-Odd, otherwise return false. ","Tree,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,53.0,59178,31344,,628,38,Use the breadth-first search to go through all nodes layer by layer.,,
Maximum Number of Visible Points,maximum-number-of-visible-points,1733,"You are given an array points, an integer angle, and your location, where location = [posx, posy] and points[i] = [xi, yi] both denote integral coordinates on the X-Y plane. Initially, you are facing directly east from your position. You cannot move from your position, but you can rotate. In other words, posx and posy cannot be changed. Your field of view in degrees is represented by angle, determining how wide you can see from any given view direction. Let d be the amount in degrees that you rotate counterclockwise. Then, your field of view is the inclusive range of angles [d - angle/2, d + angle/2]. Your browser does not support the video tag or this video format. You can see some set of points if, for each point, the angle formed by the point, your position, and the immediate east direction from your position is in your field of view. There can be multiple points at one coordinate. There may be points at your location, and you can always see these points regardless of your rotation. Points do not obstruct your vision to other points. Return the maximum number of points you can see. ","Array,Math,Geometry,Sliding Window,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjM4,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,36.6,69650,25473,,373,506,"Sort the points by polar angle with the original position. Now only a consecutive collection of points would be visible from any coordinate. We can use two pointers to keep track of visible points for each start point For handling the cyclic condition, it’d be helpful to append the point list to itself after sorting.",,
Minimum One Bit Operations to Make Integers Zero,minimum-one-bit-operations-to-make-integers-zero,1732,"Given an integer n, you must transform it into 0 using the following operations any number of times: Return the minimum number of operations to transform n into 0. ","Dynamic Programming,Bit Manipulation,Memoization","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjMz",Hard,62.3,16041,9999,,289,273,"The fastest way to convert n to zero is to remove all set bits starting from the leftmost one. Try some simple examples to learn the rule of how many steps are needed to remove one set bit. consider n=2^k case first, then solve for all n.",2119,Minimum Number of Operations to Make Array Continuous
Check If Two Expression Trees are Equivalent,check-if-two-expression-trees-are-equivalent,1750,,"Tree,Depth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjYxMDU3",Medium,69.3,6927,4800,,99,17,Count for each variable how many times it appeared in the first tree. Do the same for the second tree and check if the count is the same for both tree.,1736,Build Binary Expression Tree From Infix Expression
Find the Missing IDs,find-the-missing-ids,1759,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,75.8,13257,10052,,130,20,,"1357,1420,1467","Report Contiguous Dates,Find the Start and End Number of Continuous Ranges,Number of Transactions per Visit"
Maximum Nesting Depth of the Parentheses,maximum-nesting-depth-of-the-parentheses,1737,"A string is a valid parentheses string (denoted VPS) if it meets one of the following: We can similarly define the nesting depth depth(S) of any VPS S as follows: For example, """", ""()()"", and ""()(()())"" are VPS's (with nesting depths 0, 1, and 2), and "")("" and ""(()"" are not VPS's. Given a VPS represented as string s, return the nesting depth of s. ","String,Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Easy,82.9,99834,82811,,805,169,The depth of any character in the VPS is the ( number of left brackets before it ) - ( number of right brackets before it ),1208,Maximum Nesting Depth of Two Valid Parentheses Strings
Maximal Network Rank,maximal-network-rank,1738,"There is an infrastructure of n cities with some number of roads connecting these cities. Each roads[i] = [ai, bi] indicates that there is a bidirectional road between cities ai and bi. The network rank of two different cities is defined as the total number of directly connected roads to either city. If a road is directly connected to both cities, it is only counted once. The maximal network rank of the infrastructure is the maximum network rank of all pairs of different cities. Given the integer n and the array roads, return the maximal network rank of the entire infrastructure. ",Graph,VG9waWNUYWdOb2RlOjI0,Medium,56.8,66604,37798,,645,123,Try every pair of different cities and calculate its network rank. The network rank of two vertices is almost the sum of their degrees. How can you efficiently check if there is a road connecting two different cities?,,
Split Two Strings to Make Palindrome,split-two-strings-to-make-palindrome,1739,"You are given two strings a and b of the same length. Choose an index and split both strings at the same index, splitting a into two strings: aprefix and asuffix where a = aprefix + asuffix, and splitting b into two strings: bprefix and bsuffix where b = bprefix + bsuffix. Check if aprefix + bsuffix or bprefix + asuffix forms a palindrome. When you split a string s into sprefix and ssuffix, either ssuffix or sprefix is allowed to be empty. For example, if s = ""abc"", then """" + ""abc"", ""a"" + ""bc"", ""ab"" + ""c"" , and ""abc"" + """" are valid splits. Return true if it is possible to form a palindrome string, otherwise return false. Notice that x + y denotes the concatenation of strings x and y. ","Two Pointers,String,Greedy","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Medium,31.4,52442,16443,,489,198,Try finding the largest prefix form a that matches a suffix in b Try string matching,,
Count Subtrees With Max Distance Between Cities,count-subtrees-with-max-distance-between-cities,1740,"There are n cities numbered from 1 to n. You are given an array edges of size n-1, where edges[i] = [ui, vi] represents a bidirectional edge between cities ui and vi. There exists a unique path between each pair of cities. In other words, the cities form a tree. A subtree is a subset of cities where every city is reachable from every other city in the subset, where the path between each pair passes through only the cities from the subset. Two subtrees are different if there is a city in one subtree that is not present in the other. For each d from 1 to n-1, find the number of subtrees in which the maximum distance between any two cities in the subtree is equal to d. Return an array of size n-1 where the dth element (1-indexed) is the number of subtrees in which the maximum distance between any two cities is equal to d. Notice that the distance between the two cities is the number of edges in the path between them. ","Dynamic Programming,Bit Manipulation,Tree,Enumeration,Bitmask","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDY2,VG9waWNUYWdOb2RlOjYxMDc4",Hard,65.3,9323,6088,,295,28,"Iterate through every possible subtree by doing a bitmask on which vertices to include. How can you determine if a subtree is valid (all vertices are connected)? To determine connectivity, count the number of reachable vertices starting from any included vertex and only traveling on edges connecting 2 vertices in the subtree. The count should be the same as the number of 1s in the bitmask. The diameter is basically the maximum distance between any two nodes. Root the tree at a vertex. The answer is the max of the heights of the two largest subtrees or the longest diameter in any of the subtrees.",1177,Tree Diameter
Maximum Font to Fit a Sentence in a Screen,maximum-font-to-fit-a-sentence-in-a-screen,1384,,"Array,String,Binary Search,Interactive","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDU5",Medium,57.9,8421,4877,,82,16,Use binary search  to find the last valid font.,,
Mean of Array After Removing Some Elements,mean-of-array-after-removing-some-elements,1210,"Given an integer array arr, return the mean of the remaining integers after removing the smallest 5% and the largest 5% of the elements. Answers within 10-5 of the actual answer will be considered accepted. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,64.6,49041,31657,,265,76,Sort the given array. Remove the first and last 5% of the sorted array.,,
Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,1726,"You are given an array of network towers towers, where towers[i] = [xi, yi, qi] denotes the ith network tower with location (xi, yi) and quality factor qi. All the coordinates are integral coordinates on the X-Y plane, and the distance between the two coordinates is the Euclidean distance. You are also given an integer radius where a tower is reachable if the distance is less than or equal to radius. Outside that distance, the signal becomes garbled, and the tower is not reachable. The signal quality of the ith tower at a coordinate (x, y) is calculated with the formula ⌊qi / (1 + d)⌋, where d is the distance between the tower and the coordinate. The network quality at a coordinate is the sum of the signal qualities from all the reachable towers. Return the array [cx, cy] representing the integral coordinate (cx, cy) where the network quality is maximum. If there are multiple coordinates with the same network quality, return the lexicographically minimum non-negative coordinate. Note: ","Array,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY2",Medium,37.1,17146,6364,,60,201,The constraints are small enough to consider every possible coordinate and calculate its quality.,,
Number of Sets of K Non-Overlapping Line Segments,number-of-sets-of-k-non-overlapping-line-segments,1725,"Given n points on a 1-D plane, where the ith point (from 0 to n-1) is at x = i, find the number of ways we can draw exactly k non-overlapping line segments such that each segment covers two or more points. The endpoints of each segment must have integral coordinates. The k line segments do not have to cover all n points, and they are allowed to share endpoints. Return the number of ways we can draw k non-overlapping line segments. Since this number can be huge, return it modulo 109 + 7. ","Math,Dynamic Programming","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz",Medium,42.4,15711,6668,,317,35,"Try to use dynamic programming where the current index and remaining number of line segments to form can describe any intermediate state. To make the computation of each state in constant time, we could add another flag to the state that indicates whether or not we are in the middle of placing a line (placed start point but no endpoint).",,
Fancy Sequence,fancy-sequence,1728,"Write an API that generates fancy sequences using the append, addAll, and multAll operations. Implement the Fancy class: ","Math,Design,Segment Tree","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjI5",Hard,15.3,44991,6880,,241,89,Use two arrays to save the cumulative multipliers at each time point and cumulative sums adjusted by the current multiplier. The function getIndex(idx) ask to the current value modulo 10^9+7. Use modular inverse and both arrays to calculate this value.,,
All Valid Triplets That Can Represent a Country,all-valid-triplets-that-can-represent-a-country,1763,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,88.6,14556,12891,,50,86,,,
Largest Substring Between Two Equal Characters,largest-substring-between-two-equal-characters,1746,"Given a string s, return the length of the longest substring between two equal characters, excluding the two characters. If there is no such substring return -1. A substring is a contiguous sequence of characters within a string. ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,59.2,53135,31464,,377,24,Try saving the first and last position of each character Try finding every pair of indexes with equal characters,,
Lexicographically Smallest String After Applying Operations,lexicographically-smallest-string-after-applying-operations,1747,"You are given a string s of even length consisting of digits from 0 to 9, and two integers a and b. You can apply either of the following two operations any number of times and in any order on s: Return the lexicographically smallest string you can obtain by applying the above operations any number of times on s. A string a is lexicographically smaller than a string b (of the same length) if in the first position where a and b differ, string a has a letter that appears earlier in the alphabet than the corresponding letter in b. For example, ""0158"" is lexicographically smaller than ""0190"" because the first position they differ is at the third letter, and '5' comes before '9'. ","String,Breadth-First Search","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIy",Medium,65.9,15562,10263,,225,221,"Since the length of s is even, the total number of possible sequences is at most 10 * 10 * s.length. You can generate all possible sequences and take their minimum. Keep track of already generated sequences so they are not processed again.",,
Best Team With No Conflicts,best-team-with-no-conflicts,1748,"You are the manager of a basketball team. For the upcoming tournament, you want to choose the team with the highest overall score. The score of the team is the sum of scores of all the players in the team. However, the basketball team is not allowed to have conflicts. A conflict exists if a younger player has a strictly higher score than an older player. A conflict does not occur between players of the same age. Given two lists, scores and ages, where each scores[i] and ages[i] represents the score and age of the ith player, respectively, return the highest overall score of all possible basketball teams. ","Array,Dynamic Programming,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,40.7,44467,18099,,791,28,"First, sort players by age and break ties by their score. You can now consider the players from left to right. If you choose to include a player, you must only choose players with at least that score later on.",,
Graph Connectivity With Threshold,graph-connectivity-with-threshold,1223,"We have n cities labeled from 1 to n. Two different cities with labels x and y are directly connected by a bidirectional road if and only if x and y share a common divisor strictly greater than some threshold. More formally, cities with labels x and y have a road between them if there exists an integer z such that all of the following are true: Given the two integers, n and threshold, and an array of queries, you must determine for each queries[i] = [ai, bi] if cities ai and bi are connected directly or indirectly. (i.e. there is some path between them). Return an array answer, where answer.length == queries.length and answer[i] is true if for the ith query, there is a path between ai and bi, or answer[i] is false if there is no path. ","Array,Math,Union Find","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjIz",Hard,44.7,22970,10262,,315,23,"How to build the graph of the cities? Connect city i with all its multiples 2*i, 3*i, ... Answer the queries using union-find data structure.",,
Design an Expression Tree With Evaluate Function,design-an-expression-tree-with-evaluate-function,1768,,"Math,Stack,Tree,Design,Binary Tree","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDU3",Medium,81.7,18856,15400,,325,52,"Apply the concept of Polymorphism to get a good design Implement the Node class using NumericNode and OperatorNode classes. NumericNode only maintains the value and evaluate returns this value. OperatorNode Maintains the left and right nodes representing the left and right operands, and the evaluate function applies the operator to them.",,
Slowest Key,slowest-key,1751,"A newly designed keypad was tested, where a tester pressed a sequence of n keys, one at a time. You are given a string keysPressed of length n, where keysPressed[i] was the ith key pressed in the testing sequence, and a sorted list releaseTimes, where releaseTimes[i] was the time the ith key was released. Both arrays are 0-indexed. The 0th key was pressed at the time 0, and every subsequent key was pressed at the exact time the previous key was released. The tester wants to know the key of the keypress that had the longest duration. The ith keypress had a duration of releaseTimes[i] - releaseTimes[i - 1], and the 0th keypress had a duration of releaseTimes[0]. Note that the same key could have been pressed multiple times during the test, and these multiple presses of the same key may not have had the same duration. Return the key of the keypress that had the longest duration. If there are multiple such keypresses, return the lexicographically largest key of the keypresses. ","Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Easy,59.6,126419,75374,,521,85,"Get for each press its key and amount of time taken. Iterate on the presses, maintaining the answer so far. The current press will change the answer if and only if its amount of time taken is longer than that of the previous answer, or they are equal but the key is larger than that of the previous answer.",,
Arithmetic Subarrays,arithmetic-subarrays,1752,"A sequence of numbers is called arithmetic if it consists of at least two elements, and the difference between every two consecutive elements is the same. More formally, a sequence s is arithmetic if and only if s[i+1] - s[i] == s[1] - s[0] for all valid i. For example, these are arithmetic sequences: The following sequence is not arithmetic: You are given an array of n integers, nums, and two arrays of m integers each, l and r, representing the m range queries, where the ith query is the range [l[i], r[i]]. All the arrays are 0-indexed. Return a list of boolean elements answer, where answer[i] is true if the subarray nums[l[i]], nums[l[i]+1], ... , nums[r[i]] can be rearranged to form an arithmetic sequence, and false otherwise. ","Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,78.7,40669,31991,,600,69,"To check if a given sequence is arithmetic, just check that the difference between every two consecutive elements is the same. If and only if a set of numbers can make an arithmetic sequence, then its sorted version makes an arithmetic sequence. So to check a set of numbers, sort it, and check if that sequence is arithmetic. For each query, get the corresponding set of numbers which will be the sub-array represented by the query, sort it, and check if the result sequence is arithmetic.","413,1626","Arithmetic Slices,Can Make Arithmetic Progression From Sequence"
Path With Minimum Effort,path-with-minimum-effort,1753,"You are a hiker preparing for an upcoming hike. You are given heights, a 2D array of size rows x columns, where heights[row][col] represents the height of cell (row, col). You are situated in the top-left cell, (0, 0), and you hope to travel to the bottom-right cell, (rows-1, columns-1) (i.e., 0-indexed). You can move up, down, left, or right, and you wish to find a route that requires the minimum effort. A route's effort is the maximum absolute difference in heights between two consecutive cells of the route. Return the minimum effort required to travel from the top-left cell to the bottom-right cell. ","Array,Binary Search,Depth-First Search,Breadth-First Search,Union Find,Heap (Priority Queue),Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDUz",Medium,52.0,142763,74173,,2084,98,"Consider the grid as a graph, where adjacent cells have an edge with cost of the difference between the cells. If you are given threshold k, check if it is possible to go from (0, 0) to (n-1, m-1) using only edges of ≤ k cost. Binary search the k value.","794,1099","Swim in Rising Water,Path With Maximum Minimum Value"
Rank Transform of a Matrix,rank-transform-of-a-matrix,1257,"Given an m x n matrix, return a new matrix answer where answer[row][col] is the rank of matrix[row][col]. The rank is an integer that represents how large an element is compared to other elements. It is calculated using the following rules: The test cases are generated so that answer is unique under the given rules. ","Array,Greedy,Union Find,Graph,Topological Sort,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2,VG9waWNUYWdOb2RlOjYxMDUz",Hard,40.7,40996,16679,,594,38,Sort the cells by value and process them in increasing order. The rank of a cell is the maximum rank in its row and column plus one. Handle the equal cells by treating them as components using a union-find data structure.,"1256,2125","Rank Transform of an Array,GCD Sort of an Array"
Percentage of Users Attended a Contest,percentage-of-users-attended-a-contest,1773,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,69.5,16788,11669,,48,12,,1338,Queries Quality and Percentage
Add Two Polynomials Represented as Linked Lists,add-two-polynomials-represented-as-linked-lists,1774,,"Linked List,Math,Two Pointers","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjk=",Medium,53.8,10054,5406,,86,5,"Process both linked lists at the same time If the current power of the two heads is equal, add this power with the sum of the coefficients to the answer list. If one head has a larger power, add this power to the answer list and move only this head.","2,21,445","Add Two Numbers,Merge Two Sorted Lists,Add Two Numbers II"
