Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,2297,,"Array,Segment Tree,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDcw",Hard,60.4,5584,3372,,69,9,"What’s a good way to keep track of intervals that you have already painted? Create an array of all 1’s, and when you have painted an interval, set the values in that interval to 0. Using this array, how can you quickly calculate the amount of new area that you paint on a given day? Calculate the sum of the new array in the interval that you paint.","56,2055,2142","Merge Intervals,Describe the Painting,Average Height of Buildings in Each Segment"
Order Two Columns Independently,order-two-columns-independently,2302,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,63.7,1948,1241,,12,9,,,
Minimum Sum of Four Digit Number After Splitting Digits,minimum-sum-of-four-digit-number-after-splitting-digits,2264,"You are given a positive integer num consisting of exactly four digits. Split num into two new integers new1 and new2 by using the digits found in num. Leading zeros are allowed in new1 and new2, and all the digits found in num must be used. Return the minimum possible sum of new1 and new2. ","Math,Greedy,Sorting","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,88.0,30322,26673,,295,36,"Notice that the most optimal way to obtain the minimum possible sum using 4 digits is by summing up two 2-digit numbers. We can use the two smallest digits out of the four as the digits found in the tens place respectively. Similarly, we use the final 2 larger digits as the digits found in the ones place.",258,Add Digits
Partition Array According to Given Pivot,partition-array-according-to-given-pivot,2265,You are given a 0-indexed integer array nums and an integer pivot. Rearrange nums such that the following conditions are satisfied: Return nums after the rearrangement. ,"Array,Two Pointers,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,82.3,22767,18738,,232,19,"Could you put the elements smaller than the pivot and greater than the pivot in a separate list as in the sequence that they occur? With the separate lists generated, could you then generate the result?","86,2271","Partition List,Rearrange Array Elements by Sign"
Minimum Cost to Set Cooking Time,minimum-cost-to-set-cooking-time,2266,"A generic microwave supports cooking times for: To set the cooking time, you push at most four digits. The microwave normalizes what you push as four digits by prepending zeroes. It interprets the first two digits as the minutes and the last two digits as the seconds. It then adds them up as the cooking time. For example, You are given integers startAt, moveCost, pushCost, and targetSeconds. Initially, your finger is on the digit startAt. Moving the finger above any specific digit costs moveCost units of fatigue. Pushing the digit below the finger once costs pushCost units of fatigue. There can be multiple ways to set the microwave to cook for targetSeconds seconds but you are interested in the way with the minimum cost. Return the minimum cost to set targetSeconds seconds of cooking time. Remember that one minute consists of 60 seconds. ","Math,Enumeration","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY2",Medium,33.7,20187,6810,,128,397,"Define a separate function Cost(mm, ss) where 0 <= mm <= 99 and 0 <= ss <= 99. This function should calculate the cost of setting the cocking time to mm minutes and ss seconds The range of the minutes is small (i.e., [0, 99]), how can you use that? For every mm in [0, 99], calculate the needed ss to make mm:ss equal to targetSeconds and minimize the cost of setting the cocking time to mm:ss Be careful in some cases when ss is not in the valid range [0, 99].",539,Minimum Time Difference
Minimum Difference in Sums After Removal of Elements,minimum-difference-in-sums-after-removal-of-elements,2267,You are given a 0-indexed integer array nums consisting of 3 * n elements. You are allowed to remove any subsequence of elements of size exactly n from nums. The remaining 2 * n elements will be divided into two equal parts: The difference in sums of the two parts is denoted as sumfirst - sumsecond. Return the minimum difference possible between the sums of the two parts after the removal of n elements. ,"Array,Dynamic Programming,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDUw",Hard,45.7,10058,4592,,321,5,"The lowest possible difference can be obtained when the sum of the first n elements in the resultant array is minimum, and the sum of the next n elements is maximum. For every index i, think about how you can find the minimum possible sum of n elements with indices lesser or equal to i, if possible. Similarly, for every index i, try to find the maximum possible sum of n elements with indices greater or equal to i, if possible. Now for all indices, check if we can consider it as the partitioning index and hence find the answer.","238,2204","Product of Array Except Self,Find Subsequence of Length K With the Largest Sum"
Sort Even and Odd Indices Independently,sort-even-and-odd-indices-independently,2283,You are given a 0-indexed integer array nums. Rearrange the values of nums according to the following rules: Return the array formed after rearranging the values of nums. ,"Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,67.5,36017,24326,,256,12,Try to separate the elements at odd indices from the elements at even indices. Sort the two groups of elements individually. Combine them to form the resultant array.,"941,958","Sort Array By Parity,Sort Array By Parity II"
Smallest Value of the Rearranged Number,smallest-value-of-the-rearranged-number,2284,You are given an integer num. Rearrange the digits of num such that its value is minimized and it does not contain any leading zeros. Return the rearranged number with minimal value. Note that the sign of the number does not change after rearranging the digits. ,"Math,Sorting","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,50.7,39260,19915,,287,9,"For positive numbers, the leading digit should be the smallest nonzero digit. Then the remaining digits follow in ascending order. For negative numbers, the digits should be arranged in descending order.",179,Largest Number
Design Bitset,design-bitset,2285,A Bitset is a data structure that compactly stores bits. Implement the Bitset class: ,"Array,Hash Table,Design","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1",Medium,29.2,44455,12986,,349,34,"Note that flipping a bit twice does nothing. In order to determine the value of a bit, consider how you can efficiently count the number of flips made on the bit since its latest update.",1512,Design Underground System
Minimum Time to Remove All Cars Containing Illegal Goods,minimum-time-to-remove-all-cars-containing-illegal-goods,2286,"You are given a 0-indexed binary string s which represents a sequence of train cars. s[i] = '0' denotes that the ith car does not contain illegal goods and s[i] = '1' denotes that the ith car does contain illegal goods. As the train conductor, you would like to get rid of all the cars containing illegal goods. You can do any of the following three operations any number of times: Return the minimum time to remove all the cars containing illegal goods. Note that an empty sequence of cars is considered to have no cars containing illegal goods. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,39.0,19883,7745,,467,7,"Build an array withoutFirst where withoutFirst[i] stores the minimum time to remove all the cars containing illegal goods from the ‘suffix’ of the sequence starting from the ith car without using any type 1 operations. Next, build an array onlyFirst where onlyFirst[i] stores the minimum time to remove all the cars containing illegal goods from the ‘prefix’ of the sequence ending on the ith car using only type 1 operations. Finally, we can compare the best way to split the operations amongst these two types by finding the minimum time across all onlyFirst[i] + withoutFirst[i + 1].",1037,Minimum Number of K Consecutive Bit Flips
Unique Substrings With Equal Digit Frequency,unique-substrings-with-equal-digit-frequency,2303,,"Hash Table,String,Rolling Hash,Counting,Hash Function","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU2NTk4,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDY1",Medium,60.3,1433,864,,27,3,"With the constraints, could we try every substring? Yes, checking every substring has runtime O(n^2), which will pass. How can we make sure we only count unique substrings? Use a set to store previously counted substrings. Hashing a string s of length m takes O(m) time. Is there a fast way to compute the hash of s if we know the hash of s[0..m - 2]? Use a rolling hash.","2209,2225","Number of Equal Count Substrings,Substrings That Begin and End With the Same Letter"
Count Operations to Obtain Zero,count-operations-to-obtain-zero,2288,"You are given two non-negative integers num1 and num2. In one operation, if num1 >= num2, you must subtract num2 from num1, otherwise subtract num1 from num2. Return the number of operations required to make either num1 = 0 or num2 = 0. ","Math,Simulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDU1",Easy,75.3,36407,27423,,200,5,Try simulating the process until either of the two integers is zero. Count the number of operations done.,1444,Number of Steps to Reduce a Number to Zero
Minimum Operations to Make the Array Alternating,minimum-operations-to-make-the-array-alternating,2289,"You are given a 0-indexed array nums consisting of n positive integers. The array nums is called alternating if: In one operation, you can choose an index i and change nums[i] into any positive integer. Return the minimum number of operations required to make the array alternating. ","Array,Hash Table,Greedy,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDYy",Medium,32.8,46488,15235,,349,256,Count the frequency of each element in odd positions in the array. Do the same for elements in even positions. To minimize the number of operations we need to maximize the number of elements we keep from the original array. What are the possible combinations of elements we can choose from odd indices and even indices so that the number of unchanged elements is maximized?,"1355,2017","Minimum Deletions to Make Array Beautiful,Minimum Number of Flips to Make the Binary String Alternating"
Removing Minimum Number of Magic Beans,removing-minimum-number-of-magic-beans,2290,"You are given an array of positive integers beans, where each integer represents the number of magic beans found in a particular magic bag. Remove any number of beans (possibly none) from each bag such that the number of beans in each remaining non-empty bag (still containing at least one bean) is equal. Once a bean has been removed from a bag, you are not allowed to return it to any of the bags. Return the minimum number of magic beans that you have to remove. ","Array,Sorting,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDY4",Medium,40.9,34492,14124,,456,26,"Notice that if we choose to make x bags of beans empty, we should choose the x bags with the least amount of beans. Notice that if the minimum number of beans in a non-empty bag is m, then the best way to make all bags have an equal amount of beans is to reduce all the bags to have m beans. Can we iterate over how many bags we should remove and choose the one that minimizes the total amount of beans to remove? Sort the bags of beans first.","462,1776","Minimum Moves to Equal Array Elements II,Minimum Operations to Reduce X to Zero"
Maximum AND Sum of Array,maximum-and-sum-of-array,2291,You are given an integer array nums of length n and an integer numSlots such that 2 * numSlots >= n. There are numSlots slots numbered from 1 to numSlots. You have to place all n integers into the slots such that each slot contains at most two numbers. The AND sum of a given placement is the sum of the bitwise AND of every number with its respective slot number. Return the maximum possible AND sum of nums given numSlots slots. ,"Array,Dynamic Programming,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Hard,43.1,12204,5263,,220,11,Can you think of a dynamic programming solution to this problem? Can you use a bitmask to represent the state of the slots?,1989,Minimum XOR Sum of Two Arrays
Longest Winning Streak,longest-winning-streak,2313,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,50.2,1239,622,,22,1,,,
Remove All Ones With Row and Column Flips II,remove-all-ones-with-row-and-column-flips-ii,2314,,"Array,Bit Manipulation,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,68.9,1498,1032,,30,1,"With the given constraints, could a brute force solution pass? What would a brute force solution look like? We can try every single possibility of choosing to do an operation on a cell with a 1 or choosing to ignore it.","73,1409,2268","Set Matrix Zeroes,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,Remove All Ones With Row and Column Flips"
The Change in Global Rankings,the-change-in-global-rankings,2315,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,65.6,1604,1052,,9,5,,,
Count Equal and Divisible Pairs in an Array,count-equal-and-divisible-pairs-in-an-array,2277,,Array,VG9waWNUYWdOb2RlOjU=,Easy,80.4,27658,22227,,176,5,"For every possible pair of indices (i, j) where i < j, check if it satisfies the given conditions.",2116,Count Number of Pairs With Absolute Difference K
Find Three Consecutive Integers That Sum to a Given Number,find-three-consecutive-integers-that-sum-to-a-given-number,2278,"Given an integer num, return three consecutive integers (as a sorted array) that sum to num. If num cannot be expressed as the sum of three consecutive integers, return an empty array. ","Math,Simulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,60.4,30561,18456,,234,60,"Notice that if a solution exists, we can represent them as x-1, x, x+1. What does this tell us about the number? Notice the sum of the numbers will be 3x. Can you solve for x?",128,Longest Consecutive Sequence
Maximum Split of Positive Even Integers,maximum-split-of-positive-even-integers,2279,"You are given an integer finalSum. Split it into a sum of a maximum number of unique positive even integers. Return a list of integers that represent a valid split containing a maximum number of integers. If no valid split exists for finalSum, return an empty list. You may return the integers in any order. ","Math,Greedy","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Medium,54.6,26382,14415,,331,38,"First, check if finalSum is divisible by 2. If it isn’t, then we cannot split it into even integers. Let k be the number of elements in our split. As we want the maximum number of elements, we should try to use the first k - 1 even elements to grow our sum as slowly as possible. Thus, we find the maximum sum of the first k - 1 even elements which is less than finalSum. We then add the difference over to the kth element.",,
Count Good Triplets in an Array,count-good-triplets-in-an-array,2280,"You are given two 0-indexed arrays nums1 and nums2 of length n, both of which are permutations of [0, 1, ..., n - 1]. A good triplet is a set of 3 distinct values which are present in increasing order by position both in nums1 and nums2. In other words, if we consider pos1v as the index of the value v in nums1 and pos2v as the index of the value v in nums2, then a good triplet will be a set (x, y, z) where 0 <= x, y, z <= n - 1, such that pos1x < pos1y < pos1z and pos2x < pos2y < pos2z. Return the total number of good triplets. ","Array,Binary Search,Divide and Conquer,Binary Indexed Tree,Segment Tree,Merge Sort,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjI5,VG9waWNUYWdOb2RlOjYxMDUx,VG9waWNUYWdOb2RlOjYxMDcw",Hard,34.0,10057,3422,,257,10,"For every value y, how can you find the number of values x  (0 ≤ x, y ≤ n - 1) such that x appears before y in both of the arrays? Similarly, for every value y, try finding the number of values z (0 ≤ y, z ≤ n - 1) such that z appears after y in both of the arrays. Now, for every value y, count the number of good triplets that can be formed if y is considered as the middle element.","315,334,1772","Count of Smaller Numbers After Self,Increasing Triplet Subsequence,Create Sorted Array through Instructions"
Count Integers With Even Digit Sum,count-integers-with-even-digit-sum,2298,"Given a positive integer num, return the number of positive integers less than or equal to num whose digit sums are even. The digit sum of a positive integer is the sum of all its digits. ","Math,Simulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDU1",Easy,64.8,36506,23649,,220,12,"Iterate through all integers from 1 to num. For any integer, extract the individual digits to compute their sum and check if it is even.",2076,Sum of Digits of String After Convert
Merge Nodes in Between Zeros,merge-nodes-in-between-zeros,2299,"You are given the head of a linked list, which contains a series of integers separated by 0's. The beginning and end of the linked list will have Node.val == 0. For every two consecutive 0's, merge all the nodes lying in between them into a single node whose value is the sum of all the merged nodes. The modified list should not contain any 0's. Return the head of the modified linked list. ","Linked List,Simulation","VG9waWNUYWdOb2RlOjc=,VG9waWNUYWdOb2RlOjYxMDU1",Medium,87.1,31121,27114,,380,9,"How can you use two pointers to modify the original list into the new list? Have a pointer traverse the entire linked list, while another pointer looks at a node that is currently being modified. Keep on summing the values of the nodes between the traversal pointer and the modifying pointer until the former comes across a ‘0’. In that case, the modifying pointer is incremented to modify the next node. Do not forget to have the next pointer of the final node of the modified list point to null.",835,Linked List Components
Construct String With Repeat Limit,construct-string-with-repeat-limit,2300,"You are given a string s and an integer repeatLimit. Construct a new string repeatLimitedString using the characters of s such that no letter appears more than repeatLimit times in a row. You do not have to use all characters from s. Return the lexicographically largest repeatLimitedString possible. A string a is lexicographically larger than a string b if in the first position where a and b differ, string a has a letter that appears later in the alphabet than the corresponding letter in b. If the first min(a.length, b.length) characters do not differ, then the longer string is the lexicographically larger one. ","String,Greedy,Heap (Priority Queue),Counting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDYy",Medium,51.0,24894,12699,,367,20,"Start constructing the string in descending order of characters. When repeatLimit is reached, pick the next largest character.",358,Rearrange String k Distance Apart
Count Array Pairs Divisible by K,count-array-pairs-divisible-by-k,2301,"Given a 0-indexed integer array nums of length n and an integer k, return the number of pairs (i, j) such that: ","Array,Math,Number Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY3",Hard,26.5,28735,7606,,392,21,"For any element in the array, what is the smallest number it should be multiplied with such that the product is divisible by k? The smallest number which should be multiplied with nums[i] so that the product is divisible by k is k / gcd(k, nums[i]). Now think about how you can store and update the count of such numbers present in the array efficiently.","1383,1620","Number of Single Divisor Triplets,Check If Array Pairs Are Divisible by k"
Number of Ways to Build Sturdy Brick Wall,number-of-ways-to-build-sturdy-brick-wall,2322,,"Array,Dynamic Programming,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Medium,57.0,1531,873,,39,14,"A row of bricks can be represented uniquely by the points where two bricks are joined together. For a given row of bricks, how many configurations of bricks could you have put below this row such that the wall is sturdy? Use dynamic programming to store the number of possible sturdy walls with a given height and configuration of bricks on the top row.","554,821","Brick Wall,Bricks Falling When Hit"
Counting Words With a Given Prefix,counting-words-with-a-given-prefix,2292,You are given an array of strings words and a string pref. Return the number of strings in words that contain pref as a prefix. A prefix of a string s is any leading contiguous substring of s. ,"Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Easy,77.7,35648,27707,,190,3,Go through each word in words and increment the answer if pref is a prefix of the word.,1566,Check If a Word Occurs As a Prefix of Any Word in a Sentence
Minimum Number of Steps to Make Two Strings Anagram II,minimum-number-of-steps-to-make-two-strings-anagram-ii,2293,"You are given two strings s and t. In one step, you can append any character to either s or t. Return the minimum number of steps to make s and t anagrams of each other. An anagram of a string is a string that contains the same characters with a different (or the same) ordering. ","Hash Table,String,Counting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Medium,70.4,29879,21044,,223,4,"Notice that for anagrams, the order of the letters is irrelevant. For each letter, we can count its frequency in s and t. For each letter, its contribution to the answer is the absolute difference between its frequency in s and t.",1469,Minimum Number of Steps to Make Two Strings Anagram
Minimum Time to Complete Trips,minimum-time-to-complete-trips,2294,"You are given an array time where time[i] denotes the time taken by the ith bus to complete one trip. Each bus can make multiple trips successively; that is, the next trip can start immediately after completing the current trip. Also, each bus operates independently; that is, the trips of one bus do not influence the trips of any other bus. You are also given an integer totalTrips, which denotes the number of trips all buses should make in total. Return the minimum time required for all buses to complete at least totalTrips trips. ","Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Medium,29.6,64231,19043,,517,24,"For a given amount of time, how can we count the total number of trips completed by all buses within that time? Consider using binary search.","1335,2000,2188,2263","Maximum Candies Allocated to K Children,Minimum Speed to Arrive on Time,Minimized Maximum of Products Distributed to Any Store,Maximum Running Time of N Computers"
Minimum Time to Finish the Race,minimum-time-to-finish-the-race,2295,"You are given a 0-indexed 2D integer array tires where tires[i] = [fi, ri] indicates that the ith tire can finish its xth successive lap in fi * ri(x-1) seconds. You are also given an integer changeTime and an integer numLaps. The race consists of numLaps laps and you may start the race with any tire. You have an unlimited supply of each tire and after every lap, you may change to any given tire (including the current tire type) if you wait changeTime seconds. Return the minimum time to finish the race. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,40.4,14102,5697,,315,9,What is the maximum number of times we would want to go around the track without changing tires? Can we precompute the minimum time to go around the track x times without changing tires? Can we use dynamic programming to solve this efficiently using the precomputed values?,2013,Minimum Skips to Arrive at Meeting On Time
Number of Ways to Build House of Cards,number-of-ways-to-build-house-of-cards,1385,,"Math,Dynamic Programming","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz",Medium,66.3,1113,738,,27,2,"If a row has k triangles, how many cards does it take to build that row? It takes 3 * k - 1 cards. If you still have i cards left, and on the previous row there were k triangles, what are the possible ways to build the current row? You can start at 1 triangle and continue adding more until you run out of cards or reach k - 1 triangles.",815,Champagne Tower
Most Frequent Number Following Key In an Array,most-frequent-number-following-key-in-an-array,2312,"You are given a 0-indexed integer array nums. You are also given an integer key, which is present in nums. For every unique integer target in nums, count the number of times target immediately follows an occurrence of key in nums. In other words, count the number of indices i such that: Return the target with the maximum count. The test cases will be generated such that the target with maximum count is unique. ","Array,Hash Table,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDYy",Easy,60.6,27172,16467,,129,66,Count the number of times each target value follows the key in the array. Choose the target with the maximum count and return it.,1741,Sort Array by Increasing Frequency
Sort the Jumbled Numbers,sort-the-jumbled-numbers,1333,You are given a 0-indexed integer array mapping which represents the mapping rule of a shuffled decimal system. mapping[i] = j means digit i should be mapped to digit j in this system. The mapped value of an integer is the new integer obtained by replacing each occurrence of digit i in the integer with mapping[i] for all 0 <= i <= 9. You are also given another integer array nums. Return the array nums sorted in non-decreasing order based on the mapped values of its elements. Notes: ,"Array,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,43.3,27536,11920,,209,25,"Map the original numbers to new numbers by the mapping rule and sort the new numbers. To maintain the same relative order for equal mapped values, use the index in the original input array as a tiebreaker.",677,Map Sum Pairs
All Ancestors of a Node in a Directed Acyclic Graph,all-ancestors-of-a-node-in-a-directed-acyclic-graph,1431,"You are given a positive integer n representing the number of nodes of a Directed Acyclic Graph (DAG). The nodes are numbered from 0 to n - 1 (inclusive). You are also given a 2D integer array edges, where edges[i] = [fromi, toi] denotes that there is a unidirectional edge from fromi to toi in the graph. Return a list answer, where answer[i] is the list of ancestors of the ith node, sorted in ascending order. A node u is an ancestor of another node v if u can reach v via a set of edges. ","Depth-First Search,Breadth-First Search,Graph,Topological Sort","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI0,VG9waWNUYWdOb2RlOjI2",Medium,46.1,20517,9460,,351,4,Consider how reversing each edge of the graph can help us. How can performing BFS/DFS on the reversed graph help us find the ancestors of every node?,1912,Number of Restricted Paths From First to Last Node
Minimum Number of Moves to Make Palindrome,minimum-number-of-moves-to-make-palindrome,1356,"You are given a string s consisting only of lowercase English letters. In one move, you can select any two adjacent characters of s and swap them. Return the minimum number of moves needed to make s a palindrome. Note that the input will be generated such that s can always be converted to a palindrome. ","Two Pointers,String,Greedy,Binary Indexed Tree","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjI4",Hard,41.7,11174,4659,,194,50,"Consider a greedy strategy. Let’s start by making the leftmost and rightmost characters match with some number of swaps. If we figure out how to do that using the minimum number of swaps, then we can delete the leftmost and rightmost characters and solve the problem recursively.",1437,Minimum Insertion Steps to Make a String Palindrome
Cells in a Range on an Excel Sheet,cells-in-a-range-on-an-excel-sheet,2304,"A cell (r, c) of an excel sheet is represented as a string ""<col><row>"" where: You are given a string s in the format ""<col1><row1>:<col2><row2>"", where <col1> represents the column c1, <row1> represents the row r1, <col2> represents the column c2, and <row2> represents the row r2, such that r1 <= r2 and c1 <= c2. Return the list of cells (x, y) such that r1 <= x <= r2 and c1 <= y <= c2. The cells should be represented as strings in the format mentioned above and be sorted in non-decreasing order first by columns and then by rows. ",String,VG9waWNUYWdOb2RlOjEw,Easy,85.7,24272,20792,,134,30,"From the given string, find the corresponding rows and columns. Iterate through the columns in ascending order and for each column, iterate through the rows in ascending order to obtain the required cells in sorted order.","168,171,1094","Excel Sheet Column Title,Excel Sheet Column Number,Matrix Cells in Distance Order"
Append K Integers With Minimal Sum,append-k-integers-with-minimal-sum,2305,You are given an integer array nums and an integer k. Append k unique positive integers that do not appear in nums to nums such that the resulting total sum is minimum. Return the sum of the k integers appended to nums. ,"Array,Math,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,22.9,66897,15315,,316,223,"The k smallest numbers that do not appear in nums will result in the minimum sum. Recall that the sum of the first n positive numbers is equal to n * (n+1) / 2. Initialize the answer as the sum of 1 to k. Then, adjust the answer depending on the values in nums.","402,448,1646","Remove K Digits,Find All Numbers Disappeared in an Array,Kth Missing Positive Number"
Create Binary Tree From Descriptions,create-binary-tree-from-descriptions,2306,"You are given a 2D integer array descriptions where descriptions[i] = [parenti, childi, isLefti] indicates that parenti is the parent of childi in a binary tree of unique values. Furthermore, Construct the binary tree described by descriptions and return its root. The test cases will be generated such that the binary tree is valid. ","Array,Hash Table,Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,70.3,19891,13986,,334,7,Could you represent and store the descriptions more efficiently? Could you find the root node? The node that is not a child in any of the descriptions is the root node.,"109,1820","Convert Sorted List to Binary Search Tree,Number Of Ways To Reconstruct A Tree"
Replace Non-Coprime Numbers in Array,replace-non-coprime-numbers-in-array,2307,"You are given an array of integers nums. Perform the following steps: Return the final modified array. It can be shown that replacing adjacent non-coprime numbers in any arbitrary order will lead to the same result. The test cases are generated such that the values in the final array are less than or equal to 108. Two values x and y are non-coprime if GCD(x, y) > 1 where GCD(x, y) is the Greatest Common Divisor of x and y. ","Array,Math,Stack,Number Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDY3",Hard,35.0,20150,7044,,221,6,"Notice that the order of merging two numbers into their LCM does not matter so we can greedily merge elements to its left if possible. If a new value is formed, we should recursively check if it can be merged with the value to its left. To simulate the merge efficiently, we can maintain a stack that stores processed elements. When we iterate through the array, we only compare with the top of the stack (which is the value to its left).","1320,2129","Remove All Adjacent Duplicates in String II,Number of Pairs of Interchangeable Rectangles"
Number of Single Divisor Triplets,number-of-single-divisor-triplets,1383,,Math,VG9waWNUYWdOb2RlOjg=,Medium,56.9,761,433,,13,2,"The maximum value of nums.length is very large, but the maximum value of nums[i] is not. Count the number of times each value appears in nums. Brute force through every possible combination of values and count how many single divisor triplets can be made with that combination of values.",2301,Count Array Pairs Divisible by K
Finding the Topic of Each Post,finding-the-topic-of-each-post,2335,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,39.4,923,364,,10,6,,1625,Group Sold Products By The Date
Find All K-Distant Indices in an Array,find-all-k-distant-indices-in-an-array,2320,You are given a 0-indexed integer array nums and two integers key and k. A k-distant index is an index i of nums for which there exists at least one index j such that |i - j| <= k and nums[j] == key. Return a list of all k-distant indices sorted in increasing order. ,Array,VG9waWNUYWdOb2RlOjU=,Easy,64.4,32898,21198,,177,26,"For every occurrence of key in nums, find all indices within distance k from it. Use a hash table to remove duplicate indices.","1,243","Two Sum,Shortest Word Distance"
