Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Widest Pair of Indices With Equal Range Sum,widest-pair-of-indices-with-equal-range-sum,519,,"Array,Hash Table,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDY4",Medium,53.8,2054,1105,,44,0,"Keep prefix sums of both arrays. Can the difference between the prefix sums at an index help us? What happens if the difference between the two prefix sums at an index a is x, and x again at a different index b? This means that the sum of nums1 from index a + 1 to index b is equal to the sum of nums2 from index a + 1 to index b.",,
Minimum Difference Between Highest and Lowest of K Scores,minimum-difference-between-highest-and-lowest-of-k-scores,2112,"You are given a 0-indexed integer array nums, where nums[i] represents the score of the ith student. You are also given an integer k. Pick the scores of any k students from the array so that the difference between the highest and the lowest of the k scores is minimized. Return the minimum possible difference. ","Array,Sliding Window,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,53.7,39714,21342,,295,42,"For the difference between the highest and lowest element to be minimized, the k chosen scores need to be as close to each other as possible. What if the array was sorted? After sorting the scores, any contiguous k scores are as close to each other as possible. Apply a sliding window solution to iterate over each contiguous k scores, and find the minimum of the differences of all windows.",561,Array Partition I
Find the Kth Largest Integer in the Array,find-the-kth-largest-integer-in-the-array,2113,"You are given an array of strings nums and an integer k. Each string in nums represents an integer without leading zeros. Return the string that represents the kth largest integer in nums. Note: Duplicate numbers should be counted distinctly. For example, if nums is [""1"",""2"",""2""], ""2"" is the first largest integer, ""2"" is the second-largest integer, and ""1"" is the third-largest integer. ","Array,String,Divide and Conquer,Sorting,Heap (Priority Queue),Quickselect","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEy,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDY5",Medium,44.7,61463,27479,,444,73,"If two numbers have different lengths, which one will be larger? The longer number is the larger number. If two numbers have the same length, which one will be larger? Compare the two numbers starting from the most significant digit. Once you have found the first digit that differs, the one with the larger digit is the larger number.",215,Kth Largest Element in an Array
Minimum Number of Work Sessions to Finish the Tasks,minimum-number-of-work-sessions-to-finish-the-tasks,2114,"There are n tasks assigned to you. The task times are represented as an integer array tasks of length n, where the ith task takes tasks[i] hours to finish. A work session is when you work for at most sessionTime consecutive hours and then take a break. You should finish the given tasks in a way that satisfies the following conditions: Given tasks and sessionTime, return the minimum number of work sessions needed to finish all the tasks following the conditions above. The tests are generated such that sessionTime is greater than or equal to the maximum element in tasks[i]. ","Array,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Medium,31.5,36261,11436,,502,32,Try all possible ways of assignment. If we can store the assignments in form of a state then we can reuse that state and solve the problem in a faster way.,"1220,1825","Smallest Sufficient Team,Find Minimum Time to Finish All Jobs"
Number of Unique Good Subsequences,number-of-unique-good-subsequences,2115,"You are given a binary string binary. A subsequence of binary is considered good if it is not empty and has no leading zeros (with the exception of ""0""). Find the number of unique good subsequences of binary. Return the number of unique good subsequences of binary. Since the answer may be very large, return it modulo 109 + 7. A subsequence is a sequence that can be derived from another sequence by deleting some or no elements without changing the order of the remaining elements. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,51.9,13193,6850,,369,7,The number of unique good subsequences is equal to the number of unique decimal values there are for all possible subsequences. Find the answer at each index based on the previous indexes' answers.,"115,977","Distinct Subsequences,Distinct Subsequences II"
Find Cutoff Score for Each School,find-cutoff-score-for-each-school,2136,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,68.9,4470,3078,,25,58,,,
Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,1979,,"Array,Greedy","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3",Medium,54.1,1857,1004,,38,6,"Try to use as much of the range of a person who is ""it"" as possible. Find the leftmost person who is ""it"" that has not caught anyone yet, and the leftmost person who is not ""it"" that has not been caught yet. If the person who is not ""it"" can be caught, pair them together and repeat the process. If the person who is not ""it"" cannot be caught, and the person who is not ""it"" is on the left of the person who is ""it"", find the next leftmost person who is not ""it"". If the person who is not ""it"" cannot be caught, and the person who is ""it"" is on the left of the person who is not ""it"", find the next leftmost person who is ""it"".",2191,Minimum Number of Buckets Required to Collect Rainwater from Houses
Count the Number of Experiments,count-the-number-of-experiments,2143,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,50.9,4842,2466,,7,80,,,
Find the Middle Index in Array,find-the-middle-index-in-array,2102,"Given a 0-indexed integer array nums, find the leftmost middleIndex (i.e., the smallest amongst all the possible ones). A middleIndex is an index where nums[0] + nums[1] + ... + nums[middleIndex-1] == nums[middleIndex+1] + nums[middleIndex+2] + ... + nums[nums.length-1]. If middleIndex == 0, the left side sum is considered to be 0. Similarly, if middleIndex == nums.length - 1, the right side sum is considered to be 0. Return the leftmost middleIndex that satisfies the condition, or -1 if there is no such index. ","Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Easy,66.2,39296,26017,,390,18,Could we go from left to right and check to see if an index is a middle index? Do we need to sum every number to the left and right of an index each time? Use a prefix sum array where prefix[i] = nums[0] + nums[1] + ... + nums[i].,"724,1062,2369","Find Pivot Index,Partition Array Into Three Parts With Equal Sum,Maximum Sum Score of Array"
Find All Groups of Farmland,find-all-groups-of-farmland,2103,"You are given a 0-indexed m x n binary matrix land where a 0 represents a hectare of forested land and a 1 represents a hectare of farmland. To keep the land organized, there are designated rectangular areas of hectares that consist entirely of farmland. These rectangular areas are called groups. No two groups are adjacent, meaning farmland in one group is not four-directionally adjacent to another farmland in a different group. land can be represented by a coordinate system where the top left corner of land is (0, 0) and the bottom right corner of land is (m-1, n-1). Find the coordinates of the top left and bottom right corner of each group of farmland. A group of farmland with a top left corner at (r1, c1) and a bottom right corner at (r2, c2) is represented by the 4-length array [r1, c1, r2, c2]. Return a 2D array containing the 4-length arrays described above for each group of farmland in land. If there are no groups of farmland, return an empty array. You may return the answer in any order. ","Array,Depth-First Search,Breadth-First Search,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDUz",Medium,67.2,19741,13260,,345,17,"Since every group of farmland is rectangular, the top left corner of each group will have the smallest x-coordinate and y-coordinate of any farmland in the group. Similarly, the bootm right corner of each group will have the largest x-coordinate and y-coordinate of any farmland in the group. Use DFS to traverse through different groups of farmlands and keep track of the smallest and largest x-coordinate and y-coordinates you have seen in each group.","200,2035","Number of Islands,Count Sub Islands"
Operations on Tree,operations-on-tree,2104,"You are given a tree with n nodes numbered from 0 to n - 1 in the form of a parent array parent where parent[i] is the parent of the ith node. The root of the tree is node 0, so parent[0] = -1 since it has no parent. You want to design a data structure that allows users to lock, unlock, and upgrade nodes in the tree. The data structure should support the following functions: Implement the LockingTree class: ","Hash Table,Tree,Breadth-First Search,Design","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjI1",Medium,42.1,15834,6664,,206,37,How can we use the small constraints to help us solve the problem? How can we traverse the ancestors and descendants of a node?,1722,Throne Inheritance
The Number of Good Subsets,the-number-of-good-subsets,2105,You are given an integer array nums. We call a subset of nums good if its product can be represented as a product of one or more distinct prime numbers. Return the number of different good subsets in nums modulo 109 + 7. A subset of nums is any array that can be obtained by deleting some (possibly none or all) elements from nums. Two subsets are different if and only if the chosen indices to delete are different. ,"Array,Math,Dynamic Programming,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Hard,33.9,10566,3587,,208,7,Consider only the numbers which have a good prime factorization. Use brute force to find all possible good subsets and then calculate its frequency in nums.,"1220,1531","Smallest Sufficient Team,Number of Ways to Wear Different Hats to Each Other"
Count Special Quadruplets,count-special-quadruplets,2122,"Given a 0-indexed integer array nums, return the number of distinct quadruplets (a, b, c, d) such that: ","Array,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY2",Easy,57.9,32992,19090,,261,132,"N is very small, how can we use that? Can we check every possible quadruplet?","18,334,1656","4Sum,Increasing Triplet Subsequence,Count Good Triplets"
The Number of Weak Characters in the Game,the-number-of-weak-characters-in-the-game,2123,"You are playing a game that contains multiple characters, and each of the characters has two main properties: attack and defense. You are given a 2D integer array properties where properties[i] = [attacki, defensei] represents the properties of the ith character in the game. A character is said to be weak if any other character has both attack and defense levels strictly greater than this character's attack and defense levels. More formally, a character i is said to be weak if there exists another character j where attackj > attacki and defensej > defensei. Return the number of weak characters. ","Array,Stack,Greedy,Sorting,Monotonic Stack","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDU0",Medium,33.1,49143,16261,,595,20,"Sort the array on the basis of the attack values and group characters with the same attack together. How can you use these groups? Characters in one group will always have a lesser attack value than the characters of the next group. Hence, we will only need to check if there is a higher defense value present in the next groups.","354,1367","Russian Doll Envelopes,Maximum Height by Stacking Cuboids "
First Day Where You Have Been in All the Rooms,first-day-where-you-have-been-in-all-the-rooms,2124,"There are n rooms you need to visit, labeled from 0 to n - 1. Each day is labeled, starting from 0. You will go in and visit one room a day. Initially on day 0, you visit room 0. The order you visit the rooms for the coming days is determined by the following rules and a given 0-indexed array nextVisit of length n: Return the label of the first day where you have been in all the rooms. It can be shown that such a day exists. Since the answer may be very large, return it modulo 109 + 7. ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Medium,35.3,15891,5616,,318,53,"The only way to get to room i+1 is when you are visiting room i and room i has been visited an even number of times. After visiting room i an odd number of times, you are required to visit room nextVisit[i] where nextVisit[i] <= i. It takes a fixed amount of days for you to come back from room nextVisit[i] to room i. Then, you have visited room i even number of times.nextVisit[i] Can you use Dynamic Programming to avoid recomputing the number of days it takes to visit room i from room nextVisit[i]?",,
GCD Sort of an Array,gcd-sort-of-an-array,2125,"You are given an integer array nums, and you can perform the following operation any number of times on nums: Return true if it is possible to sort nums in non-decreasing order using the above swap method, or false otherwise. ","Array,Math,Union Find,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjIz,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,45.5,10126,4606,,251,5,"Can we build a graph with all the prime numbers and the original array? We can use union-find to determine which indices are connected (i.e., which indices can be swapped).",1257,Rank Transform of a Matrix
Smallest Greater Multiple Made of Two Digits,smallest-greater-multiple-made-of-two-digits,2141,,"Math,Enumeration","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY2",Medium,52.1,1731,901,,19,3,"Could you generate all the different numbers comprised of only digit1 and digit2 with the constraints? Going from least to greatest, check if the number you generated is greater than k and a multiple of k.",,
Reverse Prefix of Word,reverse-prefix-of-word,2128,"Given a 0-indexed string word and a character ch, reverse the segment of word that starts at index 0 and ends at the index of the first occurrence of ch (inclusive). If the character ch does not exist in word, do nothing. Return the resulting string. ","Two Pointers,String","VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEw",Easy,78.0,41520,32378,,310,6,Find the first index where ch appears. Find a way to reverse a substring of word.,,
Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,2129,"You are given n rectangles represented by a 0-indexed 2D integer array rectangles, where rectangles[i] = [widthi, heighti] denotes the width and height of the ith rectangle. Two rectangles i and j (i < j) are considered interchangeable if they have the same width-to-height ratio. More formally, two rectangles are interchangeable if widthi/heighti == widthj/heightj (using decimal division, not integer division). Return the number of pairs of interchangeable rectangles in rectangles. ","Array,Hash Table,Math,Counting,Number Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDY3",Medium,43.0,36412,15645,,212,20,"Store the rectangle height and width ratio in a hashmap. Traverse the ratios, and for each ratio, use the frequency of the ratio to add to the total pair count.","1635,1925,2307","Number of Good Pairs,Count Nice Pairs in an Array,Replace Non-Coprime Numbers in Array"
Maximum Product of the Length of Two Palindromic Subsequences,maximum-product-of-the-length-of-two-palindromic-subsequences,2130,"Given a string s, find two disjoint palindromic subsequences of s such that the product of their lengths is maximized. The two subsequences are disjoint if they do not both pick a character at the same index. Return the maximum possible product of the lengths of the two palindromic subsequences. A subsequence is a string that can be derived from another string by deleting some or no characters without changing the order of the remaining characters. A string is palindromic if it reads the same forward and backward. ","String,Dynamic Programming,Backtracking,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Medium,52.8,21493,11339,,436,30,Could you generate all possible pairs of disjoint subsequences? Could you find the maximum length palindrome in each subsequence for a pair of disjoint subsequences?,"125,516,1336,2318","Valid Palindrome,Longest Palindromic Subsequence,Maximum Product of the Length of Two Palindromic Substrings,Maximum Points in an Archery Competition"
Smallest Missing Genetic Value in Each Subtree,smallest-missing-genetic-value-in-each-subtree,2131,"There is a family tree rooted at 0 consisting of n nodes numbered 0 to n - 1. You are given a 0-indexed integer array parents, where parents[i] is the parent for node i. Since node 0 is the root, parents[0] == -1. There are 105 genetic values, each represented by an integer in the inclusive range [1, 105]. You are given a 0-indexed integer array nums, where nums[i] is a distinct genetic value for node i. Return an array ans of length n where ans[i] is the smallest genetic value that is missing from the subtree rooted at node i. The subtree rooted at a node x contains node x and all of its descendant nodes. ","Dynamic Programming,Tree,Depth-First Search,Union Find","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIz",Hard,42.3,11335,4799,,266,16,"If the subtree doesn't contain 1, then the missing value will always be 1. What data structure allows us to dynamically update the values that are currently not present?",,
The Number of Seniors and Juniors to Join the Company,the-number-of-seniors-and-juniors-to-join-the-company,2152,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,38.2,8123,3103,,55,4,,"1327,2158","Last Person to Fit in the Bus,The Number of Seniors and Juniors to Join the Company II"
Subtree Removal Game with Fibonacci Tree,subtree-removal-game-with-fibonacci-tree,2153,,"Math,Dynamic Programming,Tree,Binary Tree,Game Theory","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjYxMDU3,VG9waWNUYWdOb2RlOjYxMDcz",Hard,63.6,453,288,,9,26,How can game theory help us solve this problem? Think about the Sprague–Grundy theorem and the Colon Principle The Grundy value of a node is the nim sum of the Grundy values of its children.,2062,Game of Nim
Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,2116,"Given an integer array nums and an integer k, return the number of pairs (i, j) where i < j such that |nums[i] - nums[j]| == k. The value of |x| is defined as: ","Array,Hash Table,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjYxMDYy",Easy,82.9,55274,45814,,591,13,Can we check every possible pair? Can we use a nested for loop to solve this problem?,"1,532,1995,2277","Two Sum,K-diff Pairs in an Array,Finding Pairs With a Certain Sum,Count Equal and Divisible Pairs in an Array"
Find Original Array From Doubled Array,find-original-array-from-doubled-array,2117,"An integer array original is transformed into a doubled array changed by appending twice the value of every element in original, and then randomly shuffling the resulting array. Given an array changed, return original if changed is a doubled array. If changed is not a doubled array, return an empty array. The elements in original may be returned in any order. ","Array,Hash Table,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,38.0,105116,39908,,571,44,"If changed is a doubled array, you should be able to delete elements and their doubled values until the array is empty. Which element is guaranteed to not be a doubled value? It is the smallest element. After removing the smallest element and its double from changed, is there another number that is guaranteed to not be a doubled value?","991,2241","Array of Doubled Pairs,Recover the Original Array"
Maximum Earnings From Taxi,maximum-earnings-from-taxi,2118,"There are n points on a road you are driving your taxi on. The n points on the road are labeled from 1 to n in the direction you are going, and you want to drive from point 1 to point n to make money by picking up passengers. You cannot change the direction of the taxi. The passengers are represented by a 0-indexed 2D integer array rides, where rides[i] = [starti, endi, tipi] denotes the ith passenger requesting a ride from point starti to point endi who is willing to give a tipi dollar tip. For each passenger i you pick up, you earn endi - starti + tipi dollars. You may only drive at most one passenger at a time. Given n and rides, return the maximum number of dollars you can earn by picking up the passengers optimally. Note: You may drop off a passenger and pick up a different passenger at the same point. ","Array,Binary Search,Dynamic Programming,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,42.6,28249,12041,,553,11,Can we sort the array to help us solve the problem? We can use dynamic programming to keep track of the maximum at each position.,"1352,1478,1851","Maximum Profit in Job Scheduling,Maximum Number of Events That Can Be Attended,Maximum Number of Events That Can Be Attended II"
Minimum Number of Operations to Make Array Continuous,minimum-number-of-operations-to-make-array-continuous,2119,"You are given an integer array nums. In one operation, you can replace any element in nums with any integer. nums is considered continuous if both of the following conditions are fulfilled: For example, nums = [4, 2, 5, 3] is continuous, but nums = [1, 2, 3, 5, 6] is not continuous. Return the minimum number of operations to make nums continuous. ","Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Hard,46.0,13913,6403,,406,4,Sort the array. For every index do a binary search to get the possible right end of the window and calculate the possible answer.,"424,523,1113,1732,1805","Longest Repeating Character Replacement,Continuous Subarray Sum,Moving Stones Until Consecutive II,Minimum One Bit Operations to Make Integers Zero,Minimum Adjacent Swaps for K Consecutive Ones"
The Number of Seniors and Juniors to Join the Company II,the-number-of-seniors-and-juniors-to-join-the-company-ii,2158,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,56.6,2924,1654,,10,5,,"1327,2152","Last Person to Fit in the Bus,The Number of Seniors and Juniors to Join the Company"
Final Value of Variable After Performing Operations,final-value-of-variable-after-performing-operations,2137,"There is a programming language with only four operations and one variable X: Initially, the value of X is 0. Given an array of strings operations containing a list of operations, return the final value of X after performing all the operations. ","Array,String,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDU1",Easy,89.2,104055,92771,,473,85,There are only two operations to keep track of. Use a variable to store the value after each operation.,,
Sum of Beauty in the Array,sum-of-beauty-in-the-array,2138,You are given a 0-indexed integer array nums. For each index i (1 <= i <= nums.length - 2) the beauty of nums[i] equals: Return the sum of beauty of all nums[i] where 1 <= i <= nums.length - 2. ,Array,VG9waWNUYWdOb2RlOjU=,Medium,45.9,29856,13693,,290,29,"Use suffix/prefix arrays. prefix[i] records the maximum value in range (0, i - 1) inclusive. suffix[i] records the minimum value in range (i + 1, n - 1) inclusive.","121,951","Best Time to Buy and Sell Stock,Partition Array into Disjoint Intervals"
Detect Squares,detect-squares,2139,You are given a stream of points on the X-Y plane. Design an algorithm that: An axis-aligned square is a square whose edges are all the same length and are either parallel or perpendicular to the x-axis and y-axis. Implement the DetectSquares class: ,"Array,Hash Table,Design,Counting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDYy",Medium,46.2,40039,18488,,297,97,"Maintain the frequency of all the points in a hash map. Traverse the hash map and if any point has the same y-coordinate as the query point, consider this point and the query point to form one of the horizontal lines of the square.",,
Longest Subsequence Repeated k Times,longest-subsequence-repeated-k-times,2140,"You are given a string s of length n, and an integer k. You are tasked to find the longest subsequence repeated k times in string s. A subsequence is a string that can be derived from another string by deleting some or no characters without changing the order of the remaining characters. A subsequence seq is repeated k times in the string s if seq * k is a subsequence of s, where seq * k represents a string constructed by concatenating seq k times. Return the longest subsequence repeated k times in string s. If multiple such subsequences are found, return the lexicographically largest one. If there is no such subsequence, return an empty string. ","String,Backtracking,Greedy,Counting,Enumeration","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDYy,VG9waWNUYWdOb2RlOjYxMDY2",Hard,54.7,7316,4005,,185,52,"The length of the longest subsequence does not exceed n/k. Do you know why? Find the characters that could be included in the potential answer. A character occurring more than or equal to k times can be used in the answer up to (count of the character / k) times. Try all possible candidates in reverse lexicographic order, and check the string for the subsequence condition.",395,Longest Substring with At Least K Repeating Characters
Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,2142,,"Array,Greedy,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Medium,58.1,1469,853,,30,12,"Try sorting the start and end points of each building. The naive solution is to go through each position on the street and keep track of the sum of all the buildings at that position and the number of buildings at that position. How could we optimize that solution to pass? We don't need to go through every position, just the ones where a building starts or a building ends.","1803,2055,2297","Average Waiting Time,Describe the Painting,Amount of New Area Painted Each Day"
Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,2144,"Given a 0-indexed integer array nums of size n, find the maximum difference between nums[i] and nums[j] (i.e., nums[j] - nums[i]), such that 0 <= i < j < n and nums[i] < nums[j]. Return the maximum difference. If no such i and j exists, return -1. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,54.6,54942,30006,,368,15,Could you keep track of the minimum element visited while traversing? We have a potential candidate for the answer if the prefix min is lesser than nums[i].,"121,2199","Best Time to Buy and Sell Stock,Two Furthest Houses With Different Colors"
Grid Game,grid-game,2145,"You are given a 0-indexed 2D array grid of size 2 x n, where grid[r][c] represents the number of points at position (r, c) on the matrix. Two robots are playing a game on this matrix. Both robots initially start at (0, 0) and want to reach (1, n-1). Each robot may only move to the right ((r, c) to (r, c + 1)) or down ((r, c) to (r + 1, c)). At the start of the game, the first robot moves from (0, 0) to (1, n-1), collecting all the points from the cells on its path. For all cells (r, c) traversed on the path, grid[r][c] is set to 0. Then, the second robot moves from (0, 0) to (1, n-1), collecting the points on its path. Note that their paths may intersect with one another. The first robot wants to minimize the number of points collected by the second robot. In contrast, the second robot wants to maximize the number of points it collects. If both robots play optimally, return the number of points collected by the second robot. ","Array,Matrix,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY4",Medium,41.5,24373,10126,,430,12,There are n choices for when the first robot moves to the second row. Can we use prefix sums to help solve this problem?,,
Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,2146,"You are given an m x n matrix board, representing the current state of a crossword puzzle. The crossword contains lowercase English letters (from solved words), ' ' to represent any empty cells, and '#' to represent any blocked cells. A word can be placed horizontally (left to right or right to left) or vertically (top to bottom or bottom to top) in the board if: Given a string word, return true if word can be placed in board, or false otherwise. ","Array,Matrix,Enumeration","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDY2",Medium,47.9,17745,8503,,157,168,Check all possible placements for the word. There is a limited number of places where a word can start.,,
The Score of Students Solving Math Expression,the-score-of-students-solving-math-expression,2147,"You are given a string s that contains digits 0-9, addition symbols '+', and multiplication symbols '*' only, representing a valid math expression of single digit numbers (e.g., 3+5*2). This expression was given to n elementary school students. The students were instructed to get the answer of the expression by following this order of operations: You are given an integer array answers of length n, which are the submitted answers of the students in no particular order. You are asked to grade the answers, by following these rules: Return the sum of the points of the students. ","Array,Math,String,Dynamic Programming,Stack,Memoization","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjMz",Hard,33.7,12271,4139,,137,62,"The number of operators in the equation is less. Could you find the right answer then generate all possible answers using different orders of operations? Divide the equation into blocks separated by the operators, and use memoization on the results of blocks for optimization. Use set and the max limit of the answer for further optimization.","224,241","Basic Calculator,Different Ways to Add Parentheses"
Number of Accounts That Did Not Stream,number-of-accounts-that-did-not-stream,2167,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,72.8,4876,3551,,9,75,,,
Brightest Position on Street,brightest-position-on-street,2075,,"Array,Prefix Sum,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4,VG9waWNUYWdOb2RlOjYxMDcw",Medium,62.7,4109,2575,,84,2,"Convert lights into an array of ranges representing the range where each street light can light up and sort the start and end points of the ranges. Do we need to traverse all possible positions on the street? No, we don't, we only need to go to the start and end points of the ranges for each streetlight.","2191,2385","Minimum Number of Buckets Required to Collect Rainwater from Houses,Count Positions on Street With Required Brightness"
Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,2132,"You are given a 0-indexed 1-dimensional (1D) integer array original, and two integers, m and n. You are tasked with creating a 2-dimensional (2D) array with  m rows and n columns using all the elements from original. The elements from indices 0 to n - 1 (inclusive) of original should form the first row of the constructed 2D array, the elements from indices n to 2 * n - 1 (inclusive) should form the second row of the constructed 2D array, and so on. Return an m x n 2D array constructed according to the above procedure, or an empty 2D array if it is impossible. ","Array,Matrix,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU1",Easy,59.2,49401,29235,,292,20,"When is it possible to convert original into a 2D array and when is it impossible? It is possible if and only if m * n == original.length If it is possible to convert original to a 2D array, keep an index i such that original[i] is the next element to add to the 2D array.",566,Reshape the Matrix
Number of Pairs of Strings With Concatenation Equal to Target,number-of-pairs-of-strings-with-concatenation-equal-to-target,2133,"Given an array of digit strings nums and a digit string target, return the number of pairs of indices (i, j) (where i != j) such that the concatenation of nums[i] + nums[j] equals target. ","Array,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw",Medium,73.0,23817,17394,,278,26,Try to concatenate every two different strings from the list. Count the number of pairs with concatenation equals to target.,1,Two Sum
