Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,1519,"Given the array nums, obtain a subsequence of the array whose sum of elements is strictly greater than the sum of the non included elements in such subsequence. If there are multiple solutions, return the subsequence with minimum size and if there still exist multiple solutions, return the subsequence with the maximum total sum of all its elements. A subsequence of an array can be obtained by erasing some (possibly zero) elements from the array. Note that the solution with the given constraints is guaranteed to be unique. Also return the answer sorted in non-increasing order. ","Array,Greedy,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Easy,72.2,68538,49486,,349,376,Sort elements and take each element from the largest until accomplish the conditions.,2316,Count Hills and Valleys in an Array
Number of Steps to Reduce a Number in Binary Representation to One,number-of-steps-to-reduce-a-number-in-binary-representation-to-one,1520,"Given the binary representation of an integer as a string s, return the number of steps to reduce it to 1 under the following rules: If the current number is even, you have to divide it by 2. If the current number is odd, you have to add 1 to it. It is guaranteed that you can always reach one for all test cases. ","String,Bit Manipulation","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE5",Medium,50.8,45533,23131,,461,43,"Read the string from right to left, if the string ends in '0' then the number is even otherwise it is odd. Simulate the steps described in the binary string.",1303,Minimum Moves to Reach Target Score
Longest Happy String,longest-happy-string,1304,"A string s is called happy if it satisfies the following conditions: Given three integers a, b, and c, return the longest possible happy string. If there are multiple longest happy strings, return any of them. If there is no such string, return the empty string """". A substring is a contiguous sequence of characters within a string. ","String,Greedy,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDUw",Medium,56.5,75162,42459,,1106,177,Use a greedy approach. Use the letter with the maximum current limit that can be added without breaking the condition.,778,Reorganize String
Stone Game III,stone-game-iii,1522,"Alice and Bob continue their games with piles of stones. There are several stones arranged in a row, and each stone has an associated value which is an integer given in the array stoneValue. Alice and Bob take turns, with Alice starting first. On each player's turn, that player can take 1, 2, or 3 stones from the first remaining stones in the row. The score of each player is the sum of the values of the stones taken. The score of each player is 0 initially. The objective of the game is to end with the highest score, and the winner is the player with the highest score and there could be a tie. The game continues until all the stones have been taken. Assume Alice and Bob play optimally. Return ""Alice"" if Alice will win, ""Bob"" if Bob will win, or ""Tie"" if they will end the game with the same score. ","Array,Math,Dynamic Programming,Game Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDcz",Hard,60.2,59197,35638,,959,22,"The game can be mapped to minmax game. Alice tries to maximize the total score and Bob tries to minimize it. Use dynamic programming to simulate the game. If the total score was 0 the game is ""Tie"", and if it has positive value then ""Alice"" wins, otherwise ""Bob"" wins.","1685,1788,1808,2002,2156","Stone Game V,Stone Game VI,Stone Game VII,Stone Game VIII,Stone Game IX"
Top Travellers,top-travellers,1541,"Table: Users  Table: Rides  Write an SQL query to report the distance traveled by each user. Return the result table ordered by travelled_distance in descending order, if two or more users traveled the same distance, order them by their name in ascending order. The query result format is in the following example. ",Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,83.4,31514,26292,,119,10,,,
String Matching in an Array,string-matching-in-an-array,1524,"Given an array of string words. Return all strings in words which is substring of another word in any order. String words[i] is substring of words[j], if can be obtained removing some characters to left and/or right side of words[j]. ","String,String Matching","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDUy",Easy,63.8,84583,54002,,509,72,Bruteforce to find if one string is substring of another or use KMP algorithm.,,
Queries on a Permutation With Key,queries-on-a-permutation-with-key,1525,"Given the array queries of positive integers between 1 and m, you have to process all queries[i] (from i=0 to i=queries.length-1) according to the following rules: Return an array containing the result for the given queries. ","Array,Binary Indexed Tree,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjI4,VG9waWNUYWdOb2RlOjYxMDU1",Medium,82.8,44706,37024,,324,517,"Create the permutation P=[1,2,...,m], it could be a list for example. For each i, find the position of queries[i] with a simple scan over P and then move this to the beginning.",,
HTML Entity Parser,html-entity-parser,1526,"HTML entity parser is the parser that takes HTML code as input and replace all the entities of the special characters by the characters itself. The special characters and their entities for HTML are: Given the input text string to the HTML parser, you have to implement the entity parser. Return the text after replacing the entities by the special characters. ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Medium,52.6,35691,18789,,130,256,Search the string for all the occurrences of the character '&'. For every '&' check if it matches an HTML entity by checking the ';' character and if entity found replace it in the answer.,,
Number of Ways to Paint N × 3 Grid,number-of-ways-to-paint-n-3-grid,1527,"You have a grid of size n x 3 and you want to paint each cell of the grid with exactly one of the three colors: Red, Yellow, or Green while making sure that no two adjacent cells have the same color (i.e., no two cells that share vertical or horizontal sides have the same color). Given n the number of rows of the grid, return the number of ways you can paint this grid. As the answer may grow large, the answer must be computed modulo 109 + 7. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Hard,61.8,39456,24380,,747,36,"We will use Dynamic programming approach. we will try all possible configuration. Let dp[idx][prev1col][prev2col][prev3col] be the number of ways to color the rows of the grid from idx to n-1 keeping in mind that the previous row (idx - 1) has colors prev1col, prev2col and prev3col. Build the dp array to get the answer.",2061,Painting a Grid With Three Different Colors
Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,1546,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Hard,62.6,25990,16276,,146,11,,,
Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,1514,"Given an array of integers nums, you start with an initial positive value startValue. In each iteration, you calculate the step by step sum of startValue plus elements in nums (from left to right). Return the minimum positive value of startValue such that the step by step sum is never less than 1. ","Array,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDY4",Easy,68.7,100547,69049,,1005,231,Find the minimum prefix sum.,,
Find the Minimum Number of Fibonacci Numbers Whose Sum Is K,find-the-minimum-number-of-fibonacci-numbers-whose-sum-is-k,1515,"Given an integer k, return the minimum number of Fibonacci numbers whose sum is equal to k. The same Fibonacci number can be used multiple times. The Fibonacci numbers are defined as: ",Greedy,VG9waWNUYWdOb2RlOjE3,Medium,65.2,46507,30345,,670,51,"Generate all Fibonacci numbers up to the limit (they are few). Use greedy solution, taking at every time the greatest Fibonacci number which is smaller than or equal to the current number. Subtract this Fibonacci number from the current number and repeat again the process.",,
The k-th Lexicographical String of All Happy Strings of Length n,the-k-th-lexicographical-string-of-all-happy-strings-of-length-n,1516,"A happy string is a string that: For example, strings ""abc"", ""ac"", ""b"" and ""abcbabcbcb"" are all happy strings and strings ""aa"", ""baa"" and ""ababbc"" are not happy strings. Given two integers n and k, consider a list of all happy strings of length n sorted in lexicographical order. Return the kth string of this list or return an empty string if there are less than k happy strings of length n. ","String,Backtracking","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0",Medium,71.4,35263,25164,,651,16,Generate recursively all the happy strings of length n. Sort them in lexicographical order and return the kth string if it exists.,,
Restore The Array,restore-the-array,1517,"A program was supposed to print an array of integers. The program forgot to print whitespaces and the array is printed as a string of digits s and all we know is that all integers in the array were in the range [1, k] and there are no leading zeros in the array. Given the string s and the integer k, return the number of the possible arrays that can be printed as s using the mentioned program. Since the answer may be very large, return it modulo 109 + 7. ","String,Dynamic Programming","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjEz",Hard,37.9,31534,11955,,355,14,Use dynamic programming. Build an array dp where dp[i] is the number of ways you can divide the string starting from index i to the end. Keep in mind that the answer is modulo 10^9 + 7 and take the mod for each operation.,2091,Number of Ways to Separate Numbers
Reformat The String,reformat-the-string,1532,"You are given an alphanumeric string s. (Alphanumeric string is a string consisting of lowercase English letters and digits). You have to find a permutation of the string where no letter is followed by another letter and no digit is followed by another digit. That is, no two adjacent characters have the same type. Return the reformatted string or return an empty string if it is impossible to reformat the string. ",String,VG9waWNUYWdOb2RlOjEw,Easy,56.3,75088,42296,,394,74,"Count the number of letters and digits in the string. if cntLetters - cntDigits has any of the values [-1, 0, 1] we have an answer, otherwise we don't have any answer. Build the string anyway as you wish. Keep in mind that you need to start with the type that have more characters if cntLetters ≠ cntDigits.",,
Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,1533,"Given the array orders, which represents the orders that customers have done in a restaurant. More specifically orders[i]=[customerNamei,tableNumberi,foodItemi] where customerNamei is the name of the customer, tableNumberi is the table customer sit at, and foodItemi is the item customer orders. Return the restaurant's “display table”. The “display table” is a table whose row entries denote how many of each food item each table ordered. The first column is the table number and the remaining columns correspond to each food item in alphabetical order. The first row should be a header whose first column is “Table”, followed by the names of the food items. Note that the customer names are not part of the table. Additionally, the rows should be sorted in numerically increasing order. ","Array,Hash Table,String,Sorting,Ordered Set","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDcw",Medium,72.3,25760,18637,,200,338,"Keep the frequency of all pairs (tableNumber, foodItem) using a hashmap. Sort rows by tableNumber and columns by foodItem, then process the resulted table.",,
Minimum Number of Frogs Croaking,minimum-number-of-frogs-croaking,1534,"You are given the string croakOfFrogs, which represents a combination of the string ""croak"" from different frogs, that is, multiple frogs can croak at the same time, so multiple ""croak"" are mixed. Return the minimum number of different frogs to finish all the croaks in the given string. A valid ""croak"" means a frog is printing five letters 'c', 'r', 'o', 'a', and 'k' sequentially. The frogs have to print all five letters to finish a croak. If the given string is not a combination of a valid ""croak"" return -1. ","String,Counting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDYy",Medium,49.6,49977,24801,,630,39,"keep the frequency of all characters from ""croak"" using a hashmap. For each character in the given string, greedily match it to a possible ""croak"".",,
Build Array Where You Can Find The Maximum Exactly K Comparisons,build-array-where-you-can-find-the-maximum-exactly-k-comparisons,1535,"You are given three integers n, m and k. Consider the following algorithm to find the maximum element of an array of positive integers: You should build the array arr which has the following properties: Return the number of ways to build the array arr under the mentioned conditions. As the answer may grow large, the answer must be computed modulo 109 + 7. ",Dynamic Programming,VG9waWNUYWdOb2RlOjEz,Hard,64.4,14725,9489,,402,10,"Use dynamic programming approach. Build dp table where dp[a][b][c] is the number of ways you can start building the array starting from index a where the search_cost = c and the maximum used integer was b. Recursively, solve the small sub-problems first. Optimize your answer by stopping the search if you exceeded k changes.",,
NPV Queries,npv-queries,1551,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,83.5,19755,16500,,27,239,,,
Maximum Score After Splitting a String,maximum-score-after-splitting-a-string,1537,"Given a string s of zeros and ones, return the maximum score after splitting the string into two non-empty substrings (i.e. left substring and right substring). The score after splitting a string is the number of zeros in the left substring plus the number of ones in the right substring. ",String,VG9waWNUYWdOb2RlOjEw,Easy,57.8,66177,38228,,490,26,"Precompute a prefix sum of ones ('1'). Iterate from left to right counting the number of zeros ('0'), then use the precomputed prefix sum for counting ones ('1'). Update the answer.",,
Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,1538,"There are several cards arranged in a row, and each card has an associated number of points. The points are given in the integer array cardPoints. In one step, you can take one card from the beginning or from the end of the row. You have to take exactly k cards. Your score is the sum of the points of the cards you have taken. Given the integer array cardPoints and the integer k, return the maximum score you can obtain. ","Array,Sliding Window,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDY4",Medium,50.0,254368,127286,,2759,111,"Let the sum of all points be total_pts. You need to remove a sub-array from cardPoints with length n - k. Keep a window of size n - k over the array. The answer is max(answer, total_pts - sumOfCurrentWindow)","1896,2212","Maximum Score from Performing Multiplication Operations,Removing Minimum and Maximum From Array"
Diagonal Traverse II,diagonal-traverse-ii,1539,"Given a 2D integer array nums, return all elements of nums in diagonal order as shown in the below images. ","Array,Sorting,Heap (Priority Queue)","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDQ5,VG9waWNUYWdOb2RlOjYxMDUw",Medium,49.9,80647,40270,,810,75,"Notice that numbers with equal sums of row and column indexes belong to the same diagonal. Store them in tuples (sum, row, val), sort them, and then regroup the answer.",,
Constrained Subsequence Sum,constrained-subsequence-sum,1286,"Given an integer array nums and an integer k, return the maximum sum of a non-empty subsequence of that array such that for every two consecutive integers in the subsequence, nums[i] and nums[j], where i < j, the condition j - i <= k is satisfied. A subsequence of an array is obtained by deleting some number of elements (can be zero) from the array, leaving the remaining elements in their original order. ","Array,Dynamic Programming,Queue,Sliding Window,Heap (Priority Queue),Monotonic Queue","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcx",Hard,46.6,38558,17955,,770,31,"Use dynamic programming. Let dp[i] be the solution for the prefix of the array that ends at index i, if the element at index i is in the subsequence. dp[i] = nums[i] + max(0, dp[i-k], dp[i-k+1], ..., dp[i-1]) Use a heap with the sliding window technique to optimize the dp.",,
Counting Elements,counting-elements,1391,,"Array,Hash Table","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=",Easy,59.5,150668,89608,,84,18,Use hashset to store all elements. Loop again to count all valid elements.,,
Perform String Shifts,perform-string-shifts,1345,,"Array,Math,String","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw",Easy,54.0,129274,69829,,143,2,"Intuitively performing all shift operations is acceptable due to the constraints. You may notice that left shift cancels the right shift, so count the total left shift times (may be negative if the final result is right shift), and perform it once.",,
Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,1374,,"Array,Binary Search,Matrix,Interactive","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDUz,VG9waWNUYWdOb2RlOjYxMDU5",Medium,52.5,277378,145577,,932,112,"1. (Binary Search) For each row do a binary search to find the leftmost one on that row and update the answer. 2. (Optimal Approach) Imagine there is a pointer p(x, y) starting from top right corner. p can only move left or down. If the value at p is 0, move down. If the value at p is 1, move left. Try to figure out the correctness and time complexity of this algorithm.",,
First Unique Number,first-unique-number,1366,,"Array,Hash Table,Design,Queue,Data Stream","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjYxMDYz",Medium,52.2,135383,70721,,431,21,Use doubly Linked list with hashmap of pointers to linked list nodes. add unique number to the linked list. When add is called check if the added number is unique then it have to be added to the linked list and if it is repeated remove it from the linked list if exists. When showFirstUnique is called retrieve the head of the linked list. Use queue and check that first element of the queue is always unique. Use set or heap to make running time of each function O(logn).,,
Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree,1432,,"Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,45.7,86391,39503,,147,10,Depth-first search (DFS) with the parameters: current node in the binary tree and current position in the array of integers. When reaching at final position check if it is a leaf node.,,
Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,1528,"There are n kids with candies. You are given an integer array candies, where each candies[i] represents the number of candies the ith kid has, and an integer extraCandies, denoting the number of extra candies that you have. Return a boolean array result of length n, where result[i] is true if, after giving the ith kid all the extraCandies, they will have the greatest number of candies among all the kids, or false otherwise. Note that multiple kids can have the greatest number of candies. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,87.7,345368,302956,,1514,269,Use greedy approach. For each kid check if candies[i] + extraCandies ≥ maximum in Candies[i].,,
Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,1529,"You are given an integer num. You will apply the following steps exactly two times: Let a and b be the results of applying the operations to num the first and second times, respectively. Return the max difference between a and b. ","Math,Greedy","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE3",Medium,43.2,28344,12245,,138,186,"We need to get the max and min value after changing num and the answer is max - min. Use brute force, try all possible changes and keep the minimum and maximum values.",,
Check If a String Can Break Another String,check-if-a-string-can-break-another-string,1530,"Given two strings: s1 and s2 with the same size, check if some permutation of string s1 can break some permutation of string s2 or vice-versa. In other words s2 can break s1 or vice-versa. A string x can break string y (both of size n) if x[i] >= y[i] (in alphabetical order) for all i between 0 and n-1. ","String,Greedy,Sorting","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,68.4,42615,29142,,497,108,Sort both strings and then check if one of them can break the other.,,
Number of Ways to Wear Different Hats to Each Other,number-of-ways-to-wear-different-hats-to-each-other,1531,"There are n people and 40 types of hats labeled from 1 to 40. Given a 2D integer array hats, where hats[i] is a list of all hats preferred by the ith person. Return the number of ways that the n people wear different hats to each other. Since the answer may be too large, return it modulo 109 + 7. ","Array,Dynamic Programming,Bit Manipulation,Bitmask","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDc4",Hard,41.9,21320,8931,,591,7,"Dynamic programming + bitmask. dp(peopleMask, idHat) number of ways to wear different hats given a bitmask (people visited) and used hats from 1 to idHat-1.",2105,The Number of Good Subsets
Create a Session Bar Chart,create-a-session-bar-chart,1564,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,78.4,20033,15697,,110,192,,2057,Count Salary Categories
Destination City,destination-city,1547,"You are given the array paths, where paths[i] = [cityAi, cityBi] means there exists a direct path going from cityAi to cityBi. Return the destination city, that is, the city without any path outgoing to another city. It is guaranteed that the graph of paths forms a line without any loop, therefore, there will be exactly one destination city. ","Hash Table,String","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjEw",Easy,77.7,125127,97208,,934,59,"Start in any city and use the path to move to the next city. Eventually, you will reach a city with no path outgoing, this is the destination city.",,
Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,1548,"Given an binary array nums and an integer k, return true if all 1's are at least k places away from each other, otherwise return false. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,60.0,95564,57340,,392,193,"Each time you find a number 1, check whether or not it is K or more places away from the next one. If it's not, return false.",,
Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,1549,"Given an array of integers nums and an integer limit, return the size of the longest non-empty subarray such that the absolute difference between any two elements of this subarray is less than or equal to limit. ","Array,Queue,Sliding Window,Heap (Priority Queue),Ordered Set,Monotonic Queue","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjM0,VG9waWNUYWdOb2RlOjU1ODIx,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDcw,VG9waWNUYWdOb2RlOjYxMDcx",Medium,46.3,170851,79025,,2051,88,"Use a sliding window approach keeping the maximum and minimum value using a data structure like a multiset from STL in C++. More specifically, use the two pointer technique, moving the right pointer as far as possible to the right until the subarray is not valid (maxValue - minValue > limit), then moving the left pointer until the subarray is valid again (maxValue - minValue <= limit). Keep repeating this process.",,
Find the Kth Smallest Sum of a Matrix With Sorted Rows,find-the-kth-smallest-sum-of-a-matrix-with-sorted-rows,1550,You are given an m x n matrix mat that has its rows sorted in non-decreasing order and an integer k. You are allowed to choose exactly one element from each row to form an array. Return the kth smallest array sum among all possible arrays. ,"Array,Binary Search,Heap (Priority Queue),Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDUw,VG9waWNUYWdOb2RlOjYxMDUz",Hard,61.5,39655,24388,,832,13,"Save all visited sums and corresponding indexes in a priority queue. Then, once you pop the smallest sum so far, you can quickly identify the next m candidates for smallest sum by incrementing each row index by 1.",,
Evaluate Boolean Expression,evaluate-boolean-expression,1565,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,75.5,16091,12155,,114,6,,,
Build an Array With Stack Operations,build-an-array-with-stack-operations,1552,"You are given an array target and an integer n. In each iteration, you will read a number from list = [1, 2, 3, ..., n]. Build the target array using the following operations: Return a list of the operations needed to build target. The test cases are generated so that the answer is unique. ","Array,Stack,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjE1,VG9waWNUYWdOb2RlOjYxMDU1",Easy,71.0,82402,58475,,453,755,"Use “Push” for numbers to be kept in target array and [“Push”, “Pop”] for numbers to be discarded.",,
Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,1553,"Given an array of integers arr. We want to select three indices i, j and k where (0 <= i < j <= k < arr.length). Let's define a and b as follows: Note that ^ denotes the bitwise-xor operation. Return the number of triplets (i, j and k) Where a == b. ","Array,Hash Table,Math,Bit Manipulation,Prefix Sum","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE5,VG9waWNUYWdOb2RlOjYxMDY4",Medium,74.7,33913,25320,,881,44,"We are searching for sub-array of length ≥ 2 and we need to split it to 2 non-empty arrays so that the xor of the first array is equal to the xor of the second array. This is equivalent to searching for sub-array with xor = 0. Keep the prefix xor of arr in another array, check the xor of all sub-arrays in O(n^2), if the xor of sub-array of length x is 0 add x-1 to the answer.",,
Minimum Time to Collect All Apples in a Tree,minimum-time-to-collect-all-apples-in-a-tree,1554,"Given an undirected tree consisting of n vertices numbered from 0 to n-1, which has some apples in their vertices. You spend 1 second to walk over one edge of the tree. Return the minimum time in seconds you have to spend to collect all apples in the tree, starting at vertex 0 and coming back to this vertex. The edges of the undirected tree are given in the array edges, where edges[i] = [ai, bi] means that exists an edge connecting the vertices ai and bi. Additionally, there is a boolean array hasApple, where hasApple[i] = true means that vertex i has an apple; otherwise, it does not have any apple. ","Hash Table,Tree,Depth-First Search,Breadth-First Search","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy",Medium,55.6,51391,28593,,928,87,Note that if a node u contains an apple then all edges in the path from the root to the node u have to be used forward and backward (2 times). Therefore use a depth-first search (DFS) to check if an edge will be used or not.,,
Number of Ways of Cutting a Pizza,number-of-ways-of-cutting-a-pizza,1555,"Given a rectangular pizza represented as a rows x cols matrix containing the following characters: 'A' (an apple) and '.' (empty cell) and given the integer k. You have to cut the pizza into k pieces using k-1 cuts. For each cut you choose the direction: vertical or horizontal, then you choose a cut position at the cell boundary and cut the pizza into two pieces. If you cut the pizza vertically, give the left part of the pizza to a person. If you cut the pizza horizontally, give the upper part of the pizza to a person. Give the last piece of pizza to the last person. Return the number of ways of cutting the pizza such that each piece contains at least one apple. Since the answer can be a huge number, return this modulo 10^9 + 7. ","Array,Dynamic Programming,Memoization,Matrix","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMz,VG9waWNUYWdOb2RlOjYxMDUz",Hard,55.3,20722,11465,,432,17,"Note that after each cut the remaining piece of pizza always has the lower right coordinate at (rows-1,cols-1). Use dynamic programming approach with states (row1, col1, c) which computes the number of ways of cutting the pizza using ""c"" cuts where the current piece of pizza has upper left coordinate at (row1,col1) and lower right coordinate at (rows-1,cols-1). For the transitions try all vertical and horizontal cuts such that the piece of pizza you have to give a person must contain at least one apple. The base case is when c=k-1. Additionally use a 2D dynamic programming to respond in O(1) if a piece of pizza contains at least one apple.",,
Apples & Oranges,apples-oranges,1578,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Medium,91.5,27701,25359,,132,17,,,
Consecutive Characters,consecutive-characters,1542,"The power of the string is the maximum length of a non-empty substring that contains only one unique character. Given a string s, return the power of s. ",String,VG9waWNUYWdOb2RlOjEw,Easy,62.0,190331,117956,,1210,24,Keep an array power where power[i] is the maximum power of the i-th character. The answer is max(power[i]).,"485,1416,1885,2319","Max Consecutive Ones,Check if an Array Is Consecutive,Count Number of Homogenous Substrings,Longest Substring of One Repeating Character"
Simplified Fractions,simplified-fractions,1543,"Given an integer n, return a list of all simplified fractions between 0 and 1 (exclusive) such that the denominator is less-than-or-equal-to n. You can return the answer in any order. ","Math,String,Number Theory","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjYxMDY3",Medium,63.9,32065,20489,,237,32,A fraction is fully simplified if there is no integer that divides cleanly into the numerator and denominator. In other words the greatest common divisor of the numerator and the denominator of a simplified fraction is 1.,,
Count Good Nodes in Binary Tree,count-good-nodes-in-binary-tree,1544,"Given a binary tree root, a node X in the tree is named good if in the path from root to X there are no nodes with a value greater than X. Return the number of good nodes in the binary tree. ","Tree,Depth-First Search,Breadth-First Search,Binary Tree","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU3",Medium,73.0,216657,158078,,2256,74,"Use DFS (Depth First Search) to traverse the tree, and constantly keep track of the current path maximum.",,
Form Largest Integer With Digits That Add up to Target,form-largest-integer-with-digits-that-add-up-to-target,1545,"Given an array of integers cost and an integer target, return the maximum integer you can paint under the following rules: Since the answer may be very large, return it as a string. If there is no way to paint any integer given the condition, return ""0"". ","Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,46.3,25794,11949,,488,9,Use dynamic programming to find the maximum digits to paint given a total cost. Build the largest number possible using this DP table.,,
Number of Students Doing Homework at a Given Time,number-of-students-doing-homework-at-a-given-time,1560,"Given two integer arrays startTime and endTime and given an integer queryTime. The ith student started doing their homework at the time startTime[i] and finished it at time endTime[i]. Return the number of students doing their homework at time queryTime. More formally, return the number of students where queryTime lays in the interval [startTime[i], endTime[i]] inclusive. ",Array,VG9waWNUYWdOb2RlOjU=,Easy,76.4,108069,82597,,564,128,"Imagine that startTime[i] and endTime[i] form an interval (i.e. [startTime[i], endTime[i]]). The answer is how many times the queryTime laid in those mentioned intervals.",,
