Question Title,Question Slug,Question ID,Question Text,Topic Tagged text,Topic Tagged ID,Difficulty Level,Success Rate,total submission,total accepted,company tag,Likes,Dislikes,Hints,Similar Questions ID,Similar Questions Text
The Dining Philosophers,the-dining-philosophers,1340,"Five silent philosophers sit at a round table with bowls of spaghetti. Forks are placed between each pair of adjacent philosophers. Each philosopher must alternately think and eat. However, a philosopher can only eat spaghetti when they have both left and right forks. Each fork can be held by only one philosopher and so a philosopher can use the fork only if it is not being used by another philosopher. After an individual philosopher finishes eating, they need to put down both forks so that the forks become available to others. A philosopher can take the fork on their right or the one on their left as they become available, but cannot start eating before getting both forks. Eating is not limited by the remaining amounts of spaghetti or stomach space; an infinite supply and an infinite demand are assumed. Design a discipline of behaviour (a concurrent algorithm) such that no philosopher will starve; i.e., each can forever continue to alternate between eating and thinking, assuming that no philosopher can know when others may want to eat or think.  The problem statement and the image above are taken from wikipedia.org  The philosophers' ids are numbered from 0 to 4 in a clockwise order. Implement the function void wantsToEat(philosopher, pickLeftFork, pickRightFork, eat, putLeftFork, putRightFork) where: Five threads, each representing a philosopher, will simultaneously use one object of your class to simulate the process. The function may be called for the same philosopher more than once, even before the last call ends. ",Concurrency,VG9waWNUYWdOb2RlOjYxMDQ1,Medium,57.4,32851,18860,,178,204,,,
Airplane Seat Assignment Probability,airplane-seat-assignment-probability,1362,"n passengers board an airplane with exactly n seats. The first passenger has lost the ticket and picks a seat randomly. But after that, the rest of the passengers will: Return the probability that the nth person gets his own seat. ","Math,Dynamic Programming,Brainteaser,Probability and Statistics","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjMy,VG9waWNUYWdOb2RlOjYxMDc5",Medium,64.1,38796,24866,,365,657,"Let f(n) denote the probability of the n-th person getting correct seat in n-person case, then:

f(1) = 1 (base case, trivial)
f(2) = 1/2 (also trivial) Try to calculate f(3), f(4), and f(5) using the base cases. What if the value of them?
f(i) for i >= 2 will also be 1/2. Try to proof why f(i) = 1/2 for i >= 2.",,
Missing Number In Arithmetic Progression,missing-number-in-arithmetic-progression,1164,,"Array,Math","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=",Easy,51.2,39989,20462,,240,30,"Assume the sequence is increasing, what if we find the largest consecutive difference? Is the missing element in the middle of the segment with the largest consecutive difference? For decreasing sequences, just reverse the array and do a similar process.",,
Meeting Scheduler,meeting-scheduler,1165,,"Array,Two Pointers,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,54.7,93843,51335,,623,27,"Assume that in the solution, the selected slot from slotsA is bigger than the respectively selected slot from slotsB. Use two pointers in order to try all the possible intersections, and check the length. Do the same in step N° 1 but now assume that the selected slot from slotsB is bigger, return the minimum of the two options.",,
Toss Strange Coins,toss-strange-coins,1166,,"Math,Dynamic Programming,Probability and Statistics","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDc5",Medium,52.6,18973,9987,,231,19,"What about solving the problem with DP? Use DP with two states dp[pos][cnt], where pos represents the pos-th coin and cnt is the number of heads seen so far. You can do the transitions with a little bit math. For the base case, when pos == n return (cnt == target) to filter out the invalid scenarios.",,
Divide Chocolate,divide-chocolate,1192,,"Array,Binary Search","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx",Hard,56.2,64450,36248,,717,47,"After dividing the array into K+1 sub-arrays, you will pick the sub-array with the minimum sum. Divide the sub-array into K+1 sub-arrays such that the minimum sub-array sum is as maximum as possible. Use binary search with greedy check.","410,1056","Split Array Largest Sum,Capacity To Ship Packages Within D Days"
Check If It Is a Straight Line,check-if-it-is-a-straight-line,1349,"You are given an array coordinates, coordinates[i] = [x, y], where [x, y] represents the coordinate of a point. Check if these points make a straight line in the XY plane.  ","Array,Math,Geometry","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjM4",Easy,41.9,268240,112522,,871,128,"If there're only 2 points, return true. Check if all other points lie on the line defined by the first 2 points. Use cross product to check collinearity.",,
Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,1350,"Given a list of folders folder, return the folders after removing all sub-folders in those folders. You may return the answer in any order. If a folder[i] is located within another folder[j], it is called a sub-folder of it. The format of a path is one or more concatenated strings of the form: '/' followed by one or more lowercase English letters. ","Array,String,Trie","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjI3",Medium,65.1,64465,41971,,581,77,"Sort the folders lexicographically. Insert the current element in an array and then loop until we get rid of all of their subfolders, repeat this until no element is left.",,
Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,1351,"You are given a string s of length n containing only four kinds of characters: 'Q', 'W', 'E', and 'R'. A string is said to be balanced if each of its characters appears n / 4 times where n is the length of the string. Return the minimum length of the substring that can be replaced with any other string of the same length to make s balanced. If s is already balanced, return 0. ","String,Sliding Window","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjU1ODIx",Medium,36.1,62014,22412,,736,154,Use 2-pointers algorithm to make sure all amount of characters outside the 2 pointers are smaller or equal to n/4. That means you need to count the amount of each letter and make sure the amount is enough.,,
Maximum Profit in Job Scheduling,maximum-profit-in-job-scheduling,1352,"We have n jobs, where every job is scheduled to be done from startTime[i] to endTime[i], obtaining a profit of profit[i]. You're given the startTime, endTime and profit arrays, return the maximum profit you can take such that there are no two jobs in the subset with overlapping time range. If you choose a job that ends at time X you will be able to start another job that starts at time X. ","Array,Binary Search,Dynamic Programming,Sorting","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjYxMDQ5",Hard,50.9,216641,110214,,3106,34,"Think on DP. Sort the elements by starting time, then define the dp[i] as the maximum profit taking elements from the suffix starting at i. Use binarySearch (lower_bound/upper_bound on C++) to get the next index for the DP transition.","2118,2164","Maximum Earnings From Taxi,Two Best Non-Overlapping Events"
Web Crawler,web-crawler,1271,,"String,Depth-First Search,Breadth-First Search,Interactive","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDU5",Medium,65.7,33533,22019,,180,201,Use DFS/BFS to search start from the startURL. Remember to get rid of duplicate URLs.,1368,Web Crawler Multithreaded
Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,1358,"Given a callable function f(x, y) with a hidden formula and a value z, reverse engineer the formula and return all positive integer pairs x and y where f(x,y) == z. You may return the pairs in any order. While the exact formula is hidden, the function is monotonically increasing, i.e.: The function interface is defined like this: We will judge your solution as follows: ","Math,Two Pointers,Binary Search,Interactive","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjk=,VG9waWNUYWdOb2RlOjEx,VG9waWNUYWdOb2RlOjYxMDU5",Medium,69.4,69627,48301,,338,1143,"Loop over 1 ≤ x,y ≤ 1000 and check if f(x,y) == z.",,
Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,1359,"Given 2 integers n and start. Your task is return any permutation p of (0,1,2.....,2^n -1) such that : ","Math,Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Medium,68.0,17714,12052,,239,157,Use gray code to generate a n-bit sequence. Rotate the sequence such that its first element is start.,,
Maximum Length of a Concatenated String with Unique Characters,maximum-length-of-a-concatenated-string-with-unique-characters,1360,You are given an array of strings arr. A string s is formed by the concatenation of a subsequence of arr that has unique characters. Return the maximum possible length of s. A subsequence is an array that can be derived from another array by deleting some or no elements without changing the order of the remaining elements. ,"Array,String,Backtracking,Bit Manipulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE0,VG9waWNUYWdOb2RlOjE5",Medium,50.5,208173,105219,,1721,155,You can try all combinations and keep mask of characters you have. You can use DP.,,
Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,1361,"Given a rectangle of size n x m, return the minimum number of integer-sided squares that tile the rectangle. ","Dynamic Programming,Backtracking","VG9waWNUYWdOb2RlOjEz,VG9waWNUYWdOb2RlOjE0",Hard,53.7,30316,16265,,460,428,"Can you use backtracking to solve this problem ?. Suppose you've placed a bunch of squares. Where is the natural spot to place the next square ?. The maximum number of squares to be placed will be ≤ max(n,m).",,
Number of Comments per Post,number-of-comments-per-post,1377,,Database,VG9waWNUYWdOb2RlOjYxMDQz,Easy,67.9,37532,25493,,123,391,,,
Web Crawler Multithreaded,web-crawler-multithreaded,1368,,"Depth-First Search,Breadth-First Search,Concurrency","VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy,VG9waWNUYWdOb2RlOjYxMDQ1",Medium,48.5,67032,32544,,391,70,,1271,Web Crawler
Array Transformation,array-transformation,1175,,"Array,Simulation","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjYxMDU1",Easy,50.4,19890,10024,,113,54,"Try to simulate the process. For every iteration, find the new array using the old one and the given rules.",,
Design A Leaderboard,design-a-leaderboard,1176,,"Hash Table,Design,Sorting","VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjI1,VG9waWNUYWdOb2RlOjYxMDQ5",Medium,68.1,57958,39486,,481,73,"What data structure can we use to keep the players' data? Keep a map (dictionary) of player scores. For each top(K) function call, find the maximum K scores and add them.",,
Tree Diameter,tree-diameter,1177,,"Tree,Depth-First Search,Breadth-First Search","VG9waWNUYWdOb2RlOjIw,VG9waWNUYWdOb2RlOjIx,VG9waWNUYWdOb2RlOjIy",Medium,62.3,40449,25206,,593,13,"Start at any node A and traverse the tree to find the furthest node from it, let's call it B. Having found the furthest node B, traverse the tree from B to find the furthest node from it, lets call it C. The distance between B and C is the tree diameter.",1740,Count Subtrees With Max Distance Between Cities
Palindrome Removal,palindrome-removal,1202,,"Array,Dynamic Programming","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjEz",Hard,45.8,19298,8837,,273,11,"Use dynamic programming. Let dp[i][j] be the solution for the sub-array from index i to index j. Notice that if we have S[i] == S[j] one transition could be just dp(i + 1, j + 1) because in the last turn we would have a palindrome and we can extend this palindrome from both sides, the other transitions are not too difficult to deduce.",,
Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,1369,"You are given two strings s1 and s2 of equal length consisting of letters ""x"" and ""y"" only. Your task is to make these two strings equal to each other. You can swap any two characters that belong to different strings, which means: swap s1[i] and s2[j]. Return the minimum number of swaps required to make s1 and s2 equal, or return -1 if it is impossible to do so. ","Math,String,Greedy","VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE3",Medium,63.8,43025,27441,,855,206,"First, ignore all the already matched positions, they don't affect the answer at all. For the unmatched positions, there are three basic cases (already given in the examples): (""xx"", ""yy"") => 1 swap, (""xy"", ""yx"") => 2 swaps So the strategy is, apply case 1 as much as possible, then apply case 2 if the last two unmatched are in this case, or fall into impossible if only one pair of unmatched left. This can be done via a simple math.",1777,Determine if Two Strings Are Close
Count Number of Nice Subarrays,count-number-of-nice-subarrays,1370,Given an array of integers nums and an integer k. A continuous subarray is called nice if there are k odd numbers on it. Return the number of nice sub-arrays. ,"Array,Hash Table,Math,Sliding Window","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjY=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjU1ODIx",Medium,58.5,89894,52568,,1659,42,After replacing each even by zero and every odd by one can we use prefix sum to find answer ? Can we use two pointers to count number of sub-arrays ? Can we store indices of odd numbers and for each k indices count number of sub-arrays contains them ?,,
Minimum Remove to Make Valid Parentheses,minimum-remove-to-make-valid-parentheses,1371,"Given a string s of '(' , ')' and lowercase English characters. Your task is to remove the minimum number of parentheses ( '(' or ')', in any positions ) so that the resulting parentheses string is valid and return any valid string. Formally, a parentheses string is valid if and only if: ","String,Stack","VG9waWNUYWdOb2RlOjEw,VG9waWNUYWdOb2RlOjE1",Medium,65.8,627683,412716,,4671,79,"Each prefix of a balanced parentheses has a number of open parentheses greater or equal than closed parentheses, similar idea with each suffix. Check the array from left to right, remove characters that do not meet the property mentioned above, same idea in backward way.","2095,2221","Minimum Number of Swaps to Make the String Balanced,Check if a Parentheses String Can Be Valid"
Check If It Is a Good Array,check-if-it-is-a-good-array,1372,"Given an array nums of positive integers. Your task is to select some subset of nums, multiply each element by an integer and add all these numbers. The array is said to be good if you can obtain a sum of 1 from the array by any possible subset and multiplicand. Return True if the array is good otherwise return False. ","Array,Math,Number Theory","VG9waWNUYWdOb2RlOjU=,VG9waWNUYWdOb2RlOjg=,VG9waWNUYWdOb2RlOjYxMDY3",Hard,57.9,22606,13097,,251,274,"Eq.  ax+by=1 has solution x, y if gcd(a,b) = 1. Can you generalize the formula?.  Check Bézout's lemma.",,
